document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
Discussion of Ability Cultivation of Computational Thinking in Course Teaching,Z. Deng; W. Huang; R. Dong,"School of Computer Science and Control Guilin University of Electronic Technology, Guilin, China; School of Computer Science and Control Guilin University of Electronic Technology, Guilin, China; School of Computer Science and Control Guilin University of Electronic Technology, Guilin, China",2009 International Conference on Education Technology and Computer,21 Jul 2009,2009,,,197,200,"Computational thinking is taken for the fundamental skills for everyone, not just computer scientist, to learn and use. It remains to be explored in many aspects how to understand the essence of computational thinking and how cultivate the computational thinking ability of students. In the view of course teaching of computer science, this paper discusses the perception of the essence of computational thinking and presents a method for the cultivation of the computational thinking ability by using courses as carrier, and a case study of the course Data Structures and Algorithms.",2155-1812,978-0-7695-3609-5,10.1109/ICETC.2009.16,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5169480,Computational thinking;methodology;course teaching;data structure and algorithm,Computer science;Pervasive computing;Concurrent computing;Embedded computing;Data structures;Computer vision;Educational technology;Humans;Computer science education;Printing machinery,,5.0,,4.0,IEEE,21 Jul 2009,,,IEEE,IEEE Conferences,8,5
Pair-Programming Curriculum Development of Motion-Based Game for Enhancing Computational Thinking Skills,C. -K. Chang; Y. -T. Tsai,"Department of Information and Learning Technology, National University of Tainan, Tainan, Taiwan; Department of Information and Learning Technology, National University of Tainan, Tainan, Taiwan",2018 7th International Congress on Advanced Applied Informatics (IIAI-AAI),18 Apr 2019,2018,,,284,287,"Some curriculum of making computer games were developed to engage students in digital game-making activities so as to enhance their computational thinking skills during the last few years. The findings of those studies are quite positive, especially concerning the promotion of computational thinking skills. However, many students seem to face difficulties in the processes of the game development, such as debugging, applying mathematics, or physics subjects. Additionally, students often have solved the problems and understood concepts, mainly math formulas and physics concepts, alone while creating their games. This study presents an innovative curriculum design that suggests two students playing different role to make motion-based touchless games (i.e., games that are based on natural user interaction technologies, like the Microsoft Kinect camera or Leap Motion). Based on the requirements of the innovative curriculum and interaction technologies, students can naturally fulfill the ideal of pair programming and get various benefits from each other.",,978-1-5386-7447-5,10.1109/IIAI-AAI.2018.00061,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8693273,computational thinking;learning by making games;natural user interaction;Kinect;pair programming,Games;Programming;Tools;Face;Cameras;Collaboration;Task analysis,,5.0,,16.0,IEEE,18 Apr 2019,,,IEEE,IEEE Conferences,8,6
Developing Future Computational Thinking in Foundational CS Education: A Case Study From a Liberal Education University in India,B. Kalluri; P. Prasad; P. Sharma; D. Chippa,"School of Computing and Data Sciences, FLAME University, Pune, India; School of Computing and Data Sciences, FLAME University, Pune, India; School of Computing and Data Sciences, FLAME University, Pune, India; School of Computing and Data Sciences, FLAME University, Pune, India",IEEE Transactions on Education,20 Dec 2024,2024,67.0,6.0,944,953,"Contribution: This article proposes a new theoretical model with a goal to develop future human computational thinking (CT) in foundational computer science (CS) education. The model blends six critical types of thinking, i.e., logical thinking, systems thinking, sustainable thinking, strategic thinking, creative thinking, and responsible thinking into the design of a first-year undergraduate programming course. The study describes a creative blended pedagogy that embeds the proposed model into the course plan.Background: The emergence of artificial intelligent systems such as large language models from a knowledge provider perspective, coupled with a gradual change in post-pandemic outlook of education challenge the relevance and raises concerns about the future of education. The 21st-century human CT requirements, viz., learning to code (skill) and thinking computationally (competency), will be inadequate in the future. Moreover, there is substantial evidence which shows that most introductory programming courses fail to integrate critical elements like ethics and responsibility as part of the course.Intended Outcomes: The authors anticipate experiential learning models such as this has immense potential to future-proof CS education, as well as make future software engineers responsible citizens.Application Design: The proposed model blends six types of thinking into the design and activities of the course. The underlying theoretical basis of these activities revolve around three key principles: 1) experiential learning; 2) self-reflection; and 3) peer learning.Findings: This case study from a liberal educational institution in India qualitatively shows evidence of students developing six critical elements of thinking that shapes their future CT ability.",1557-9638,,10.1109/TE.2024.3394060,seed fund given to Kalluri’s Urban Design and Open-innovation Studio at FLAME University; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10530940,21st-century skills;computer science (CS);creative pedagogy;foundational education;future thinking,Education;Sustainable development;Computational modeling;Systems thinking;Programming profession;Software systems;Green products,,,,35.0,IEEE,15 May 2024,,,IEEE,IEEE Journals,8,8
The Research of Programming Teaching in Primary School on the Cultivation of Computational Thinking,Y. Wang; Y. Zhang; A. Mao; J. Wang; N. Li,"School of Educational Information Technology, Central China Normal University, Wuhan, China; School of Educational Information Technology, Central China Normal University, Wuhan, China; Primary School Affiliated to University of Science and Technology, Wuhan, China; Teacher Education College, Huzhou University, Huzhou, China; School of Educational Information Technology, Central China Normal University, Wuhan, China",2020 Ninth International Conference of Educational Innovation through Technology (EITT),19 Jan 2021,2020,,,250,255,"With the development of digital technologies, teaching computational thinking and relative skills in the K-12 curriculum can benefit students in thinking and create in the digital area. This study designed a programming course to help students develop computational thinking and relative skills, and conducted a practice in a primary school. Results indicated that students were benefited from three stages of the teaching process. Students' computational thinking knowledge, programming knowledge and skills, and problem-solving were developed after the learning of a semester. The programming works of the students also revealed that there was a tendency in the development of creativity.",2166-0549,978-1-7281-9171-3,10.1109/EITT50754.2020.00051,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320732,computational thinking;programming course design;K-12 curriculum,Programming profession;Problem-solving;Testing;Media;Debugging;Visualization;Task analysis,,1.0,,11.0,IEEE,19 Jan 2021,,,IEEE,IEEE Conferences,8,6
An Empirical Study on the Effect of Gamified Teaching in Scratch Courses on Developing Elementary Students' Computational Thinking,Y. Chen; Y. Zhao; M. Wang,"School of Information, Yunnan Normal university, Kunming, China; School of Information, Yunnan Normal university, Kunming, China; School of Information, Yunnan Normal university, Kunming, China",2024 13th International Conference on Educational and Information Technology (ICEIT),5 Jun 2024,2024,,,78,83,"Computational thinking is a crucial skill for students to analyze and solve problems, and programming education serves as an important pathway to cultivate computational thinking. This study combines relevant literature and utilizes Scratch, a visual programming software, to construct a gamified teaching model for Scratch courses. A quasi-experimental research design was employed, involving two fifth-grade classes from a primary school in K city. The study employed methods such as analysis of student works, SPSS scale data analysis, and student interviews to investigate the impact of gamified teaching in Scratch courses on developing elementary students' computational thinking. The results indicate that gamified teaching in Scratch courses significantly enhances the computational thinking level of elementary students, particularly in the dimensions of critical thinking, problem-solving ability, and algorithmic thinking. Based on the research findings, it is recommended that gamified teaching in Scratch courses should involve appropriate teaching tools, incorporate game-based learning, emphasize problem-solving, encourage collaborative learning, and provide training for educators competent in programming education.",,979-8-3503-7266-3,10.1109/ICEIT61397.2024.10541025,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10541025,scratch;gamification;elementary students;computational thinking;empirical study,Training;Visualization;Federated learning;Education;Urban areas;Software;Problem-solving,,1.0,,12.0,IEEE,5 Jun 2024,,,IEEE,IEEE Conferences,8,6
Design and Effectiveness Analysis of Interactive Strategies for Teaching Graphical Programming Oriented to Cultivate Computational Thinking,F. Wang; L. Chen; W. Wang,"Department of Information Science and Technology, Northeast Normal University, Changchun, China; Department of Information Science and Technology, Northeast Normal University, Changchun, China; Department of Information Science and Technology, Northeast Normal University, Changchun, China",2023 5th International Conference on Computer Science and Technologies in Education (CSTE),29 Sep 2023,2023,,,10,14,"Computational thinking is the third major mode of thinking in the age of artificial intelligence. Many primary and secondary schools adopt graphical programming as an important way for students' computational thinking development. However, elementary school students have less self-control in learning and are more dependent on teachers, so timely and effective teaching interaction is an important guarantee for the realization of the teaching goals of graphical programming. Through three rounds of action research, the essay investigated the impact of teaching interaction strategies on the development of students' computational thinking. The findings show that students are satisfied with the designed interaction strategies, and the interaction strategies can significantly improve students' computational thinking ability and level.",,979-8-3503-2572-0,10.1109/CSTE59648.2023.00009,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10261600,computational thinking;computer-assisted learning;graphical programing;teaching interaction,Education;Artificial intelligence;Programming profession,,,,14.0,IEEE,29 Sep 2023,,,IEEE,IEEE Conferences,8,6
Study on Teaching Programming in Adult Colleges Based on the Cultivation of Computational Thinking,J. Chen,"Jingan Branch Campus ShangHai Open University, Shanghai, China",2023 5th International Conference on Computer Science and Technologies in Education (CSTE),29 Sep 2023,2023,,,81,85,"Computational thinking is an important concept that is currently receiving widespread attention in the international computing community. Teaching programming is an effective way to develop students' computational thinking. Students in adult colleges and universities face the pressure of study and work, and there is a need to improve their computational thinking skills. In this paper, we design and develop a set of programming activities based on computational thinking development for adult college students, and study the changes in students' computational thinking before and after they participate in the activities. It provides a reference for frontline teachers and related researchers to design programming activities and conduct research in computational thinking.",,979-8-3503-2572-0,10.1109/CSTE59648.2023.00021,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10261627,computational thinking;programming;activity design,Education;Programming profession;Faces,,,,10.0,IEEE,29 Sep 2023,,,IEEE,IEEE Conferences,8,6
Exploring the Impact of the Learning Sequence of Computational Thinking and Programming on Learning Outcomes,C. -H. Lai; C. -H. Hsieh,"Department of Information and Computer Engineering, Chung Yuan Christian University, Taoyuan, Taiwan; Department of Information and Computer Engineering, Chung Yuan Christian University, Taoyuan, Taiwan",2023 IEEE 3rd International Conference on Social Sciences and Intelligence Management (SSIM),22 Mar 2024,2023,,,175,179,"The primary objective of this research was to investigate effective learning sequences starting with computational thinking, programming, or both. We experimented with and analyzed the learning sequence of students from the Department of Computer Engineering, Information Management, and Mechanical Engineering. The findings indicated that the students of the Department of Computer Engineering possessed prior experiences in programming or computational thinking. Their learning sequences limitedly impacted learning outcomes. Conversely, for the students of the Department of Information Management, learning computational thinking before programming did not result in better learning outcomes, emphasizing the need for coherence in courses. The students of the Department of Mechanical Engineering showed the practical value of computational thinking in non-IT disciplines, particularly in using specialized software such as MATLAB. For students with foundational knowledge, the learning sequence between learning computational thinking and programming was less significant. However, for beginners or those from non-IT backgrounds, effective learning required the coherence and integration of courses. Thus, it is required to maintain cross-course coherence and establish links between computational thinking and programming skills to offer a more in-depth learning experience.",,979-8-3503-2778-6,10.1109/SSIM59263.2023.10469197,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10469197,computational thinking;programming;learning sequence;course coherence;interdisciplinary application,Training;Systematics;Social sciences;Coherence;Programming;Software;Information management,,,,11.0,IEEE,22 Mar 2024,,,IEEE,IEEE Conferences,8,8
Research on Developing Computational Thinking of Middle School Students Based on Gamified Text Programming Teaching Activities,J. Liu; Y. Bai; X. Xia,"Key Laboratory of Child Development and Learning Science, Ministry of Education, Southeast University, Nanjing, China; Key Laboratory of Child Development and Learning Science, Ministry of Education, Southeast University, Nanjing, China; Key Laboratory of Child Development and Learning Science, Ministry of Education, Southeast University, Nanjing, China",2023 5th International Conference on Computer Science and Technologies in Education (CSTE),29 Sep 2023,2023,,,175,179,"With the coming of the digital intelligence era, contemporary middle school students should have the key literacy and ability to quickly adapt to the current social development. Computational thinking, as a critical problem-solving skill in the era of artificial intelligence, has also become a basic literacy for students to face the future. However, the traditional “duck and filler” teaching mode is ineffective in developing computational thinking skills, while the gamified learning approach allows learners to interact with games in an immersive way. Therefore, this study combines games and programming teaching, builds a teaching model of gamified text programming, and develops a series of programming courses. It can develop not only computational thinking skills and improve students' programming ability but also effectively avoid the limitations of traditional programming teaching.",,979-8-3503-2572-0,10.1109/CSTE59648.2023.00037,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10261572,computational thinking;gamified teaching;text programming;teaching model,Codes;Computational modeling;Education;Games;Digital intelligence;Problem-solving;Artificial intelligence,,1.0,,22.0,IEEE,29 Sep 2023,,,IEEE,IEEE Conferences,8,6
Design Thinking in App Inventor Game Design and Development: A Case Study,P. Chen; R. Huang,"Smart Learning Institute, Beijing Normal University, Beijing, China; Department of Educational Technology, Capital Normal University, Beijing, China",2017 IEEE 17th International Conference on Advanced Learning Technologies (ICALT),7 Aug 2017,2017,,,139,141,"Design thinking is considered as a creative, humancentred, participative, exploratory and problem-solving process that values different perspectives of a problem. In this study, we bring the design thinking in a curriculum framework of K-12 game creation by App Inventor which is currently popular block based programming environments for fostering Computational Thinking. In a case study on a middle-school students game creation course in Beijing, the students' creative thinking process and computational thinking skill are investigated in order to understand perceptions of App Inventor and physics cognitive knowledge involved in the game creation. The future work is to construct a framework of integrating the Design Thinking for cultivating K-12 students' computational thinking.",2161-377X,978-1-5386-3870-5,10.1109/ICALT.2017.161,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8001741,Design Thinking;App Inventor;Game Creation;Computational Thinking,Games;Programming profession;Computer science education;Physics;Conferences,,9.0,,32.0,IEEE,7 Aug 2017,,,IEEE,IEEE Conferences,8,6
