document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
Qualification and quantification of fuzzy linguistic variables and fuzzy expressions,Y. Wang,"International Center of Cognitive Informatics (ICfCI), Theoretical and Empirical Software Engineering Research Center, Department of Electrical and Computer Engineering, Schulich School of Engineering, University of Calgary, Calgary, AB, Canada",2009 8th IEEE International Conference on Cognitive Informatics,18 Sep 2009,2009,,,256,263,"One of the essences of fuzzy logic is how fuzzy variables and fuzzy expressions may be transformed into precise quantities and rigorous models in fuzzy inferences. This paper presents a denotational mathematical structure and methodology for modeling fuzzy qualifications and quantifications in cognitive informatics, soft computing, and computational intelligence. Fuzzy qualifications and quantifications for both absolute and relative measures are formally elaborated on discrete and continuous fuzzy object and expressions. In addition, the qualification for characteristic attributes of fuzzy objects is modeled. Applications of fuzzy qualifications and quantifications are illustrated using a rich set of examples and real-world cases, which enable machines to mimic complex human reasoning mechanisms in cognitive informatics, soft computing, and computational intelligence.",,978-1-4244-4642-1,10.1109/COGINF.2009.5250732,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5250732,Cognitive informatics;formal inference;fuzzy inference;fuzzy set;fuzzy logic;fuzzy variables;fuzzy expressions;fuzzy qualification;fuzzy quantification;mathematical models;denotational mathematics;case studies;soft computing;computational intelligence,Qualifications;Fuzzy logic;Fuzzy sets;Cognitive informatics;Fuzzy reasoning;Computational intelligence;Mathematical model;Software engineering;Drives;Tin,,1.0,,17.0,IEEE,18 Sep 2009,,,IEEE,IEEE Conferences,3,3
DGCC: A Case for Integration of Brain Cognition and Intelligence Computation,G. Wang,"Chongqing University of Posts and Telecommunications, Chongqing Key Laboratory of Computational Intelligence, Chongqing, P. R. China",2018 IEEE International Conference on Data Mining Workshops (ICDMW),10 Feb 2019,2018,,,478,479,"Both human brain and computer (electronic brain) could process data and do some cognition and computation tasks. Is the cognition of human brain equal to the computation of computer? It is obviously not. In this talk, the relationships of brain cognition models and intelligence computation models are summarized into four different types, that is, human brain cognition inspired intelligence computation (BCIIC), intelligence computation without human brain cognition (ICOBC), intelligence computation assisted human brain cognition (ICABC), and the integration of human brain cognition and intelligence computation (BC&IC). There are three paradigms in traditional artificial intelligence (AI) studies, that is, symbolism AI, connectionism AI, and behaviorism AI. The physical symbol system hypothesis is used in the symbolism AI. Human brain cognition is taken as a kind of symbolic processing, and the processes of human thinking are computed by symbol in the symbolism AI [1,2]. The connectionism AI relies on the bionics to simulate human brain. In the connectionism AI, neuron is taken as the basic unite of human thinking, and the intelligence is taken as the result of interconnected neurons competition and collaboration [3,4]. In the behaviorism AI, intelligence depends on the perception and behavior, “Perception-action” model is used, and intelligence may not require knowledge, knowledge representation and knowledge reasoning [5]. The symbolism AI and connectionism AI are two different types of human brain cognition inspired intelligence computation, while the behaviorism AI is a representative case of intelligence computation without human brain cognition. Usually, AI researchers get some inspiration from human brain cognition in their studies. On the other way, intelligence computation could also assist human brain cognition studies. The bidirectional cognitive computing model (BCC) is such a case. It studies the bidirectional transformations between the intension and extension of a concept. It is used to simulate some human brain cognition tasks such as learning and recognition [6,7]. Cognitive computing is one of the core fields of artificial intelligence [8,9]. Data-driven granular cognitive computing (DGCC) is an example of the integration of human brain cognition and intelligence computation [10,11]. It takes data as a special kind of knowledge expressed in the lowest granularity level of a multiple granularity space. It integrates two contradictory mechanisms, namely, the human's cognition mechanism of ``global precedence'' which is a cognition process of ``from coarser to finer'' and the information processing mechanism of machine learning systems which is ``from finer to coarser'', in a multiple granularity space. It is data-driven cognitive computing model. The integration of human brain cognition and intelligence computation would be an important research topic of artificial intelligence. Some scientific research issues of the integration of human brain cognition and intelligence computation are discussed based on DGCC.",2375-9259,978-1-5386-9288-2,10.1109/ICDMW.2018.00076,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8637436,"brain cognition, intelligence computation, artificial intelligence, cognitive computing, granular computing",Cognition;Cognitive systems;Computational modeling;Brain modeling;Rough sets;Conferences,,2.0,,11.0,IEEE,10 Feb 2019,,,IEEE,IEEE Conferences,3,4
Implementing a cognition cycle with words computation,K. S. Oskooyee; M. M. R. Kashani; A. Harounabadi,"Department of Computer Engineering, Islamic Azad University슠, Tehran, Iran; Department of Computer Engineering, Islamic Azad University슠, Tehran, Iran; Department of Computer Engineering, Islamic Azad University슠, Tehran, Iran","2011 IEEE Symposium on Computational Intelligence, Cognitive Algorithms, Mind, and Brain (CCMB)",14 Jul 2011,2011,,,1,6,"Implementing a cognition cycle provides a real impression of the mechanisms of a natural intelligence system for explaining interdependent information processing activities among cognitive processes of the brain. The nature of information processing in the human brain is fuzzy. In this article, the Motivation/Attitude Driven Behavior (MADB) model as a kind of a cognition cycle is developed according to the fuzzy sets theory, a psychological model for managing new information is proposed, and applications of the behavioral models in computer engineering and especially computational intelligence are introduced and discussed. Subsequently, the transmissions of information in the MADB model are simulated toward implementing an intelligent humanoid behavior mechanism, and, finally, the results of the simulation are analyzed.",,978-1-4244-9891-8,10.1109/CCMB.2011.5952124,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5952124,Cognitive informatics;natural intelligence;cognition cycle;motivation/attitude driven behavior;fuzzy sets theory;Matlab Simulink,Mathematical model;Computational modeling;Brain modeling;Humans;Cognition;Psychology;Computers,,5.0,1.0,26.0,IEEE,14 Jul 2011,,,IEEE,IEEE Conferences,3,3
Computational Modeling of Prefrontal Cortex for Meta-Cognition of a Humanoid Robot,E. Daglarli,"Faculty of Computer and Informatics Engineering, Istanbul Technical University, Istanbul, Turkey",IEEE Access,3 Jun 2020,2020,8.0,,98491,98507,"For robot intelligence and human-robot interaction (HRI), complex decision-making, interpretation, and adaptive planning processes are great challenges. These require recursive task processing and meta-cognitive reasoning mechanism. Naturally, the human brain realizes these cognitive skills by prefrontal cortex which is a part of the neocortex. Previous studies about neurocognitive robotics would not meet these requirements. Thus, it is aimed at developing a brain-inspired robot control architecture that performs spatial-temporal and emotional reasoning. In this study, we present a novel solution that covers a computational model of the prefrontal cortex for humanoid robots. Computational mechanisms are mainly placed on the bio-physical plausible neural structures embodied in different dynamics. The main components of the system are composed of several computational modules including dorsolateral, ventrolateral, anterior, and medial prefrontal regions. Also, it is responsible for organizing the working memory. A reinforcement meta-learning based explainable artificial intelligence (xAI) procedure is applied to the working memory regions of the computational prefrontal cortex model. Experimental evaluation and verification tests are processed by the developed software framework embodied in the humanoid robot platform. The humanoid robots' perceptual states and cognitive processes including emotion, attention, and intention-based reasoning skills can be observed and controlled via the developed software. Several interaction scenarios are implemented to monitor and evaluate the model's performance.",2169-3536,,10.1109/ACCESS.2020.2998396,NVIDIA Corporation through the GPU Grant Program; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9103513,Artificial intelligence;brain modeling;cognitive robotics;human-robot interaction,Computational modeling;Humanoid robots;Brain modeling;Cognition;Computer architecture;Biological system modeling,,8.0,,110.0,CCBY,29 May 2020,,,IEEE,IEEE Journals,3,4
Computational Intelligence for Modeling and Optimization of RFEH and WPT Systems: A Comprehensive Survey,D. Sarkar; T. Khan; F. A. Talukdar; S. R. Rengarajan,"School of Electronics Engineering, VIT-AP University, Amaravati, India; Department of Electronics and Communication Engineering, National Institute of Technology Silchar, Assam, India; Department of Electronics and Communication Engineering, National Institute of Technology Silchar, Assam, India; Department of Electrical and Computer Engineering, California State University, Northridge, CA, USA",IEEE Microwave Magazine,4 Aug 2023,2023,24.0,9.0,46,60,"Several practical engineering optimization problems are computationally demanding, requiring a large amount of computer time, processing power, and memory. These challenges can be mitigated by human-engineered systems exhibiting intelligent behavior. With the evolution of high-speed digital computers, the use of computational intelligence (CI) techniques has increased rapidly. According to Bezdek [1], “A system is called computationally intelligent if it deals with low-level data such as numerical data, has a pattern-recognition component and does not use knowledge in the artificial intelligence (AI) sense, and additionally when it begins to exhibit computational adaptivity, fault tolerance, speed approaching human-like turnaround and error rates that approximate human performance.” Another definition, by Engelbrecht [2], states that “CI is the study of adaptive mechanisms that enable or facilitate intelligent behavior in complex and changing environments. These mechanisms include those Artificial Intelligence paradigms that exhibit an ability to learn or adapt to new situations, to generalize, abstract, discover and associate.” Thus, CI is the general term used to classify all such nature-inspired methodologies and their associated theories and applications. The five important paradigms of the CI technique are artificial neural networks (ANNs), swarm intelligence (SI), evolutionary computation (EC), and fuzzy systems (FSs). The origin of each technique can be connected to a natural system; for example, an ANN imitates the biological neural system. SI models the behavior of organisms living in swarms, whereas EC models the natural evolution system. Similarly, an FS originates from human thinking processes. Many of the problems involved in designing next-generation systems can be resolved using these CI techniques or their combinations.",1557-9581,,10.1109/MMM.2023.3284764,Science and Engineering Research Board(grant numbers:VJR/2019/000009); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10209089,,Surveys;Evolution (biology);Computational modeling;Biological system modeling;Artificial neural networks;Organisms;Behavioral sciences;Computational intelligence,,3.0,,71.0,IEEE,4 Aug 2023,,,IEEE,IEEE Magazines,3,4
Design of Model Elevator Control System Based on NI CompactRIO and LabVIEW,J. Ye; H. Hu; Z. Wang; R. Sheng,"College of Mechanical Engineering, Qinghai University, Xining, China; College of Mechanical Engineering, Qinghai University, Xining, China; College of Mechanical Engineering, Qinghai University, Xining, China; College of Mechanical Engineering, Qinghai University, Xining, China",2016 9th International Symposium on Computational Intelligence and Design (ISCID),26 Jan 2017,2016,1.0,,68,73,"Based on the CompactRIO NI hardware and LabVIEW software as the platform, the model elevator motion control system for the experimental test is designed and implemented. This paper briefly introduces the hardware control system of the four layer model elevator based on NI CompactRIO equipment, and the main hardware equipment used in the model elevator control system including NI company's NI CompactRIO devices and NI 9375 digital input and output modules. In the aspect of software design of model elevator control system, introduces the distribution of input and output points of the model elevator control system and the function of its realization, and designs the flow chart of the model elevator control. The control program of the model elevator is programmed by using LabVIEW programming language. Through the actual test, the model elevator control system to realize the control of the movement of the model elevator, and the control system has high stability, achieves the goal of experimental teaching, exercise the student's logical thinking ability, deepen understanding of the NI Compactrio and LabVIEW programming language.",2473-3547,978-1-5090-3558-8,10.1109/ISCID.2016.1024,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7830298,NI CompactRIO equipment;model elevator;LabVIEW;elevator control,Elevators;Nickel;Floors;Control systems;Computational modeling;Presses;Hardware,,2.0,,10.0,IEEE,26 Jan 2017,,,IEEE,IEEE Conferences,3,4
Developing Computational Thinking at School with Machine Learning: An exploration,J. D. R. García; J. M. León; M. R. González; G. Robles,"INTEF, Ministerio de Educación y Formación Profesional, Madrid, Spain; Programamos, Sevilla, Spain; Faculty of Education, Universidad Nacional de Educacion a Distancia (UNED), Madrid, Spain; Grupo de Sistemas y Comunicaciones, Universidad Rey Juan Carlos, Madrid, Spain",2019 International Symposium on Computers in Education (SIIE),28 Jan 2020,2019,,,1,6,"Artificial Intelligence (AI) and Machine Learning (ML) have heavily irrupted in society, bringing new applications and possibilities while introducing some ethical problems. Governments and institutions around the world are working on the challenges posed by AI in all aspects, from economy to education. Therefore, introducing AI-related content at school and exploring how this kind of content can be taught becomes mandatory. In this paper we carry out a bibliographic revision of previous works done on ML, and then describe an educational resource developed by the institution of the first two authors (INTEF) aimed to teach ML in schools with Scratch and Machine Learning for Kids. The testimonials of three educators, who have implemented their own version of these resources, are depicted. More efforts should be made to introduce AI-related content in education.",,978-1-7281-3182-5,10.1109/SIIE48397.2019.8970124,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8970124,Computational Thinking;Artificial Intelligence Education;Machine Learning Education;Scratch,,,8.0,,15.0,IEEE,28 Jan 2020,,,IEEE,IEEE Conferences,3,10
Study on the implementation of human-like intelligent inference and control,Pei-Jin Wang; Yi-Bin Song,"School of Computer Science and Engineering, Yantai University, Yantai, China; School of Computer Science and Engineering, Yantai University, Yantai, China",Proceedings of the 2003 International Conference on Machine Learning and Cybernetics (IEEE Cat. No.03EX693),19 Feb 2004,2003,1.0,,580,585 Vol.1,"The human control thought process, including iconic imagery inference control thinking and abstract logical inference control thinking, could be mostly simulated by computer. The model of human-like intelligent inference and control is presented in the previous paper. In this paper based on the single input and single output system, a real structure of the model which finds an application in the practical control system is pointed out and analyzed .The features of the controller structure are intelligence, implementation and stability. A better result is achieved by the controller, and it provides the basis for human-like intelligent control to be used in complex system.",,0-7803-7865-2,10.1109/ICMLC.2003.1264545,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1264545,,Intelligent control;Humans;Process control;Computational modeling;Computer simulation;Application software;Control system synthesis;Intelligent structures;Stability analysis;Control systems,,,,9.0,IEEE,19 Feb 2004,,,IEEE,IEEE Conferences,3,3
Implementation of human-like intelligent inference and control,Peijin Wang; Yibin Song,"School of Computer Science and Engineering, Yantai University, Yantai, China; School of Computer Science and Engineering, Yantai University, Yantai, China",Proceedings of the 2003 IEEE International Symposium on Intelligent Control,8 Jan 2004,2003,,,968,973,"The human control thought process, including iconic imagery inference control thinking and abstract logical inference control thinking , could be mostly simulated by computer. The model of human-like intelligent inference and control was presented in a previous paper (Peijin Wang, 2001). In this paper based on the single input single output system, a real structure of the model which finds an application in the practical control system is pointed out and analyzed .The features of the controller structure are intelligence, implementation and stability. A better result is achieved by the controller, it provide the basis for human-like intelligent control to be used in complex system.",2158-9860,0-7803-7891-1,10.1109/ISIC.2003.1254768,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1254768,,Intelligent control;Humans;Control systems;Process control;Computational modeling;Computer simulation;Artificial intelligence;Intelligent structures;Control system synthesis;Computer science,,,,9.0,IEEE,8 Jan 2004,,,IEEE,IEEE Conferences,3,3
Neuron Model and its Realization for Semiconductor Neural Computer,W. Cao; H. Feng; L. Ding; J. Wang; S. Wang,"Institute of Intelligent Information System, Shenzhen University, Guangdong, China; Jiaxing University, Jiaxing, Zhejiang, China; Jiaxing University, Jiaxing, Zhejiang, China; Jiaxing University, Jiaxing, Zhejiang, China; Laboratory of Artificial Neural Networks Institute of Semiconductors, Chinese Academy and Sciences, Beijing, China",2009 International Conference on Artificial Intelligence and Computational Intelligence,12 Jan 2010,2009,2.0,,559,562,"Artificial neural networks are nonlinear dynamic systems which are constituted of abundant simple processing unites, their characteristics include parallel computing, memory distributing, self-learning and self-organization, etc. They are used to solve many artificial intelligence problems that are very difficult or impossible to be solved by traditional computer. Based on theory of the semiconductor neural computer, combinatorial logical design of floating-point operation for neuron hardware of the semiconductor neural computer is proposed in this paper. The experiment results validate its rationality.",,978-1-4244-3835-8,10.1109/AICI.2009.95,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5375925,,Neurons;Artificial neural networks;Humans;Computational modeling;Artificial intelligence;Brain modeling;Computer networks;Biological neural networks;Competitive intelligence;Distributed computing,,,,9.0,IEEE,12 Jan 2010,,,IEEE,IEEE Conferences,3,3
Basic theories for neuroinformatics and neurocomputing,Y. Wang,"International Institute of Cognitive Informatics and Cognitive Computing (lCIC), Laboratory for Cognitive Informatics and Cognitive Computing, Department of Electrical and Computer Engineering, Schulich School of Engineering, University of Calgary, Calgary, AB, Canada",2013 IEEE 12th International Conference on Cognitive Informatics and Cognitive Computing,7 Oct 2013,2013,,,3,4,"Summary form only given. A fundamental challenge for almost all scientific disciplines is to explain how natural intelligence is generated by physiological organs and what the logical model of the brain is beyond its neural architectures. According to cognitive informatics and abstract intelligence, the exploration of the brain is a complicated recursive problem where contemporary denotational mathematics is needed to efficiently deal with it. Cognitive psychology and medical science were used to explain that the brain works in a certain way based on empirical observations on related activities in usually overlapped brain areas. However, the lack of precise models and rigorous causality in brain studies has dissatisfied the formal expectations of researchers in computational intelligence and mathematics, because a computer, the logical counterpart of the brain, might not be explained in such a vague and empirical approach without the support of formal models and rigorous means. In order to fonnally explain the architectures and functions of the brain, as well as their intricate relations and interactions, systematic models of t he brain are s ought for revealing the principles and mechanisms of the brain at the neural, physiological, cognitive, and logical (abstract) levels. Cognitive and brain informatics investigate into the brain via not only inductive syntheses through these four cognitive levels from the bottom up in order to form theories based on empirical observations, but also deductive analyses from the top down in order to explain various functional and behavioral instances according to the abstract intelligence theory. This keynote lecture presents systematic models of the brain from the facets of cognitive informatics, abstract intelligence, brain Informatics, neuroinformatics, and cognitive psychology. A logical model of the brain is introduced that maps the cognitive functions of the brain onto its neural and physiological architectures. This work leads to a coherent abstract intelligence theory based on both denotational mathematical models and cognitive psychology observations, which rigorously explains the underpinning principles and mechanisms of the brain. On the basis of the abstract intelligence theories and the logical models of the brain, a comprehensive set of cognitive behaviors as identified in the Layered Reference Model of the Brain (LRMB) such as perception, inference and learning can be rigorously explained and simulated.The logical model of the brain and the abstract intelligence theory of natural intelligence will enable the development of cognitive computers that perceive, think and learn. The functional and theoretical difference between cognitive computers and classic computers are that the latter are data processors based on Boolean algebra and its logical counterparts; while the former are knowledge processors based on contemporary denotational mathematics. A wide range of applications of cognitive computers have been developing in ICIC and my laboratory such as, inter alia, cognitive robots, cognitive learning engines, cognitive Internet, cognitive agents, cognitive search engines, cognitive translators, cognitive control systems, and cognitive automobiles.",,978-1-4799-0783-0,10.1109/ICCI-CC.2013.6622217,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6622217,Cognitive informatics;cognitive computing;abstract intelligence;denotational mathematics;cognitive computers;knowledge processors;inference engines;learning engines;perception engines;computational intelligence;applications,Abstracts;Brain modeling;Computational modeling;Data models;Engines;Informatics;Lead,,7.0,,22.0,IEEE,7 Oct 2013,,,IEEE,IEEE Conferences,3,3
Cognitive computing and World Wide Wisdom (WWW+),Y. Wang,"International Institute of Cognitive Informatics and Cognitive Computing, IICICC, Theoretical and Empirical Software Engineering Research Centre, TESERC, Department of Electrical and Computer Engineering, Schulich School of Engineering, University of Calgary, Calgary, AB, Canada",9th IEEE International Conference on Cognitive Informatics (ICCI'10),11 Oct 2010,2010,,,4,5,"It is recognized that the key theoretical and technical problems toward the next generation internet are not only a speed issue, but also a more fundamental issue of the increasingly demands for the sharing of computational intelligent capabilities. According to cognitive informatics [1, 2, 3, 5, 9, 14, 16, 18], the cognitive information that humans acquire, process, retain, and share can be classified into four profound forms known as knowledge, experience, skill, and wisdom. Among them, wisdom is the most advanced cognitive objects, which is a form of natural intelligence of humans that transfers a query or instruction into an action or behavior based on a well developed reasoning and judgment. However, the current Internet is still remains as an information network. Towards the development of next generation Internet as a wisdom network, the World Wide Wisdom (WWW+) network infrastructures and technologies are yet to be sough t on the basis of cognitive informatics and cognitive computers. In WWW+, each node is a cognitive computer (CC) [3, 9, 10, 15], which is a form of autonomous and intelligent computers that think, perceive, and learn. CC enables the simulation of machinable thought such as computational inferences, reasoning, and causality analyses by autonomous inferences and perceptions mimicking the mechanisms of the brain [3, 15]. The cognitive learning engine of a CC is an autonomous learning system that enables machines learn in natural languages and symbolic notations. The cognitive search engine of a CC is a machine-learning-based search system that results in cognitive knowledge acquisitions and manipulations. On the basis of the development of CCs, the next generation internet, WWW+, will be developed as a world-wide intelligent network for knowledge processing, autonomous learning, and machine-supported problem solving. The theoretical foundations for WWW+ and cognitive computing are cognitive informatics [1, 2, 3, 5, 9, 14, 16, 18], with underpinning contemporary denotational mathematics [6, 12], such as concept algebra [7], system algebra [17], realtime process algebra [4, 8], granular algebra [12], and visual semantic algebra [11]. Denotational mathematics provides a coherent set of powerful mathematical means and explicit expressive power for the design, modeling, and implementation of cognitive computers and WWW+, as that of Boolean algebra for conventional computing technologies. WWW+ extends the current information-search-based Internet to wisdom providing and intelligence services that mimic and simulate the brain in the largest scope of the cyberspace in which each node plays a role as an autonomous super neural cell. As that the conventional Internet provides a solution to the “to be” category of problems for information sharing based on searching technologies, the WWW+-based internet solves the advanced “to do” category of problems for wisdom and intelligence capability sharing based on cognitive computing technologies. WWW+ will be the largest scope of computational intelligence and the closest embodiment of the brain as interconnected constituent intelligent components. A wide range of applications of WWW+ and cognitive computers have been identified such as, inter alia, theories, methodologies, and infrastructures of collective intelligence, networks of computational intelligence, services providing networks, distributed agent networks, distributed cognitive sensor networks, and distributed remote control systems.",,978-1-4244-8042-5,10.1109/COGINF.2010.5599737,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5599737,Cognitive informatics;abstract intelligence;world-wide wisdom;WWW+;cognitive computing;cognitive computers;computational intelligence;denotational mathematics;next generation internet,Cognitive informatics;Algebra;Computational intelligence;World Wide Web;Computers;Software engineering;Software,,17.0,,18.0,IEEE,11 Oct 2010,,,IEEE,IEEE Conferences,3,4
Discussion on research and development of artificial intelligence,Song Ning; Ma Yan,"College of Physics and Electronic Engineering, Chongqing Normal University, Chongqing, China; College of Computer and Information Science, Chongqing Normal University, Chongqing, China",2010 IEEE International Conference on Advanced Management Science(ICAMS 2010),23 Aug 2010,2010,1.0,,110,112,"The artificial intelligence is the important achievement of the development in computer science on the 21st century, which has a wide range of applications in many areas. This paper discusses the definition and nature of artificial intelligence, analyzes of the current research in various fields, sums up the history and present situation of artificial intelligence research and analyzes its development direction.",,978-1-4244-6932-1,10.1109/ICAMS.2010.5553039,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5553039,artificial intelligence;expert system;development direction;neural network;machine learning,Computational modeling;Cognition;Biomedical imaging;Knowledge engineering;Image recognition;Humans,,4.0,,6.0,IEEE,23 Aug 2010,,,IEEE,IEEE Conferences,3,4
Melting Your Models: An Integrated AI-based Creativity Support Tool for Inspiration Evolution,X. Zhang; X. Mao; Y. Yin; C. Chai; T. Zhang,"State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China; State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China; State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China; State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China; Innovational Design Institute of Zhejiang University, Zhejiang University, Hangzhou, China",2022 15th International Symposium on Computational Intelligence and Design (ISCID),1 Feb 2023,2022,,,97,101,"Design is a creative, complex, and iterative process. Although a variety of AI models for supporting design has been developed, there is little research on providing a seamless flow across multiple AI models, as well as the inspiration evolution within the process. We present an integrated AI-based Creativity Support Tool(AI-CST) that systematically integrates multiple AI models and contains a novel Inpiration Evolver to facilitate collaboration between designers and AI models. A between-subject sneaker-design experiment comparing our integrated AI-CST and non-integrated AI-CST shows that our AI-CST can significantly improve designers’ performance. Different using preferences and evolution styles have been discovered by the Inspiration Evolver, which inspires further study on the adaptation of the integrated AI-CST.",2473-3547,978-1-6654-5616-6,10.1109/ISCID56505.2022.00029,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10029394,creativity support tool;integrated system;inspiration evolution;interactive tool;artificial intelligence,Adaptation models;Computational modeling;Collaboration;Iterative methods;Artificial intelligence;Creativity;Computational intelligence,,4.0,,24.0,IEEE,1 Feb 2023,,,IEEE,IEEE Conferences,3,3
An Integration of Indian Philosophy and Machine Learning for Human-like Cognition,A. Sha; A. R. Inture; J. Joseph; P. P. M. Nair; M. J. Sheeba; A. T,"Department of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Amritapuri, India; Department of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Amritapuri, India; Department of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Amritapuri, India; Department of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Amritapuri, India; T.K.M. College of Arts and Science, University of Kerala, India; Department of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Amritapuri, India","2023 2nd International Conference on Automation, Computing and Renewable Systems (ICACRS)",26 Jan 2024,2023,,,1323,1327,"This paper introduces a novel framework that melds the profound tenets of Indian philosophy with AI and ML. Our goal is to create models that replicate human cognition, paving the way for robots that think like us. Key concepts from Indian philosophy, including ”buddhi,” ”manas,” ”chit,” and ”ahamkar,” are woven into the framework, enhancing AI’s ability to understand and interact with the world in a more human-like way. The core of the framework consists of ”Buddhi” and ”Manas.” Buddhi, a discriminative AI component, adeptly navigates sensory data, making decisions aligned with human discernment. Complementing it, ”Manas” is a generative core, capable of crafting narratives and generating creative solutions. This synergy creates an iterative loop that encapsulates human thought, enabling machines to think, visualize, and even dream. In addition to advancing AI and ML research, we conducted an experiment using a modified News Aggregator dataset from the UCI repository. The experiment focused on word prediction, and our model, infused with Indian philosophy, outperformed RNN and LSTM models over 30 epochs. This framework has the potential to revolutionize AI and create more human-like machines, ushering in a new era of AI and robotics.",,979-8-3503-4023-5,10.1109/ICACRS58579.2023.10404103,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10404103,Artificial Intelligence;Machine Learning;Model of mind;Human way of thought,Philosophical considerations;Computational modeling;Machine learning;Predictive models;Robot sensing systems;Iterative methods;Artificial intelligence,,,,14.0,IEEE,26 Jan 2024,,,IEEE,IEEE Conferences,3,4
Emotional Brain-Inspired Adaptive Fuzzy Decayed Learning for online prediction problems,E. Lotfi; M. R. Akbarzadeh-T,"Department of Computer Engineering, Islamic Azad University, Torbat-e-Jam, Iran; Department of Computer and Electrical Engineering, Ferdowsi University of Mashhad, Mashhad, Iran.",2013 IEEE International Conference on Fuzzy Systems (FUZZ-IEEE),7 Oct 2013,2013,,,1,7,"In this paper, we propose a Fuzzy Adaptive Brain-Inspired Emotional Decayed Learning named Fuzzy ADBEL. Fuzzy ADBEL is a computational model that models the forgetting process and inhibitory mechanism of the emotional brain. In the model, the fuzzy decay rate simulates the forgetting process, and the stimulus and learning weights are considered as fuzzy variables trained by fuzzy learning rules. The final output of the model is evaluated by a fuzzy decision making layer that simulates the inhibitory mechanism. The proposed Fuzzy ADBEL is utilized to predict the Kp, AE and Dst indices showing opposite behaviors and characterizing the chaotic activity of the earth's magnetosphere. Experimental results show that fuzzy approaches including Fuzzy ADBEL and ANFIS (Adaptive NeuroFuzzy Inference System) reaches steady state faster than non-fuzzy approaches, ADBEL and MLP (Multilayer Perceptron). Hence, we hope the proposed model can be used in real time chaotic time series prediction.",1098-7584,978-1-4799-0022-0,10.1109/FUZZ-IEEE.2013.6622510,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6622510,BELBIC;BEL;ADBEL;Limbic;Amygdala;Fuzzy emotion;Forecast;Computational model,Brain modeling;Computational modeling;Steady-state;Adaptation models;Indexes;Time series analysis;Prediction algorithms,,13.0,,42.0,IEEE,7 Oct 2013,,,IEEE,IEEE Conferences,3,4
