document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
Syntax Exercises and Their Effect on Computational Thinking,M. Johnson; H. Swanson; J. Edwards,"Department of Computer Science, Utah State University, Logan, USA; Instructional Technology and Learning Sciences, Utah State University, Logan, USA; Department of Computer Science, Utah State University, Logan, USA","2022 Intermountain Engineering, Technology and Computing (IETC)",20 Jun 2022,2022,,,1,6,"Job opportunities and the need for programmers are increasing. Companies are looking for new hires who have the ability to learn how to learn, who have computational thinking skills. Student dropout rate in computer science is the highest among college majors. Educators are striving to find a way to teach efficiently and effectively the technical and the problem solving skills students need. In this paper we will be studying the effects of syntax exercises on a subject's ability to think computationally and precisely. We tested our process on professionals and students. Half of the professionals were in the computer science field and half of our students did syntax exercises. The other half of professionals and students had no exposure to syntax to compare. Our purpose is to find if teaching students syntax exercises are still relevant and can teach both technical and computational thinking skills.",,978-1-6654-8653-8,10.1109/IETC54973.2022.9796660,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796660,syntax;precision in thinking;computation thinking;programming;computing eduation,Computer science;Engineering profession;Education;Companies;Syntactics;Computer science education;Problem-solving,,,,17.0,IEEE,20 Jun 2022,,,IEEE,IEEE Conferences,6,9
Data-driven Analysis of Elementary School Students’ Computational Thinking through Scratch Projects,G. Yang; D. Saito; H. Washizaki; Y. Fukazawa,"Waseda University, Japan; Waseda University, Japan; Waseda University, Japan; Waseda University, Japan",2023 IEEE Integrated STEM Education Conference (ISEC),23 Jan 2024,2023,,,234,237,"The development of computer science has led to an increase in programming education for younger people. Many countries have begun programming education in elementary schools. As is a relatively new subject in elementary education, the course design and textbooks for programming education remain under development. The growth trend in computational thinking (CT) is helpful for educators to teach suitable programming concepts to students. Scratch, which is mostly used as an introductory programming language for elementary school students, can be evaluated to reflect students’ CT. In this work-in-progress research, we conducted a data-driven analysis on fourth-grade students’ CT growth in their first 3 years of programming learning by evaluating their Scratch projects. A preliminary result shows that CT grows rapidly in the first 2 years and tends to be stable in the third year. The reasons for the difference in growth of specific CT concepts are discussed.",2473-7623,979-8-3503-0001-7,10.1109/ISEC57711.2023.10402181,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10402181,Computational thinking;Elementary school;Programming education;Scratch,Computer languages;Education;Market research;Programming profession,,,,9.0,IEEE,23 Jan 2024,,,IEEE,IEEE Conferences,5,9
Algorithmic Thinking and Extension of its Definition for Trainee Software Developers: A Systematic Literature Mapping,J. A. Jiménez Toledo; C. A. Collazos; M. Ortega; D. X. Ramos,"Ingeniería de Sistemas, Universidad CESMAG, Pasto, Colombia; Systems Department, Universidad del Cauca, Popayán, Colombia; Departamento de Tecnologías y Sistemas de Información, Universidad de Castilla-La Mancha, Campus de Ciudad Real, Cuenca, Spain; Contaduría Pública, Universidad CESMAG, Pasto, Colombia",IEEE Revista Iberoamericana de Tecnologias del Aprendizaje,30 Nov 2023,2023,18.0,4.0,331,343,"This paper exhibits a systematic literature mapping of the considerations required to develop algorithmic thinking in a first course in computer programming (CS1) in university academic programs in computing. In the methodological process of this study, 5 stages were proposed: research questions, search, selection, quality assessment and synthesis extraction. In this way, 5 guiding questions were drawn, 136 articles generated by the search stage were analyzed and the synthesis of 55 documents that met the criteria of this research was concluded, thus compiling the different practices used for the development of algorithmic thinking. In addition, as a result of the systematic literature mapping, a definition of Algorithmic Thinking oriented Software Engineering and didactics is proposed.",1932-8540,,10.1109/RITA.2023.3323784,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10305292,Algorithms;computing;computational logic;computational thinking;computer programming,Systematics;Software algorithms;Education;Programming profession;Information services;Software engineering;Computational modeling,,,,106.0,IEEE,2 Nov 2023,,,IEEE,IEEE Journals,6,9
ARQuest: A Tangible Augmented Reality Approach to Developing Computational Thinking Skills,A. Gardeli; S. Vosinakis,"Department of Product & Systems Design Engineering, University of the Aegean, Syros, Greece; Department of Product & Systems Design Engineering, University of the Aegean, Syros, Greece",2019 11th International Conference on Virtual Worlds and Games for Serious Applications (VS-Games),14 Oct 2019,2019,,,1,8,"Computational thinking is considered an important skillset for 21st century learners and became a subject of focus in K-12 education in the recent years. It cultivates problem-solving and algorithmic thinking and can be helpful in wider aspects of everyday life, besides programming and computer science. There have been various approaches to teach computational thinking in early education stages that utilize modern technologies, such as physical computing and robotics, and adopt a playful manner. Mobile Augmented Reality is a promising technology along this path that lets users collaborate and interact with both physical and digital elements. However, the technology is still relatively new and has not been studied extensively with students, especially in formal educational settings. In this paper we present ARQuest, a collaborative mobile augmented reality game for developing computational thinking skills of primary school students. The game combines a physical board and tangible tokens with animated 3D content, and students use them to create and solve challenges in a gamified environment. We have performed an exploratory study in two primary schools in order to explore the impact of ARQuest on students' understanding of algorithmic concepts, engagement and collaboration. The study led to a number of interesting conclusions regarding the game, as well as more generic aspects of interacting and collaborating in mobile augmented reality.",2474-0489,978-1-7281-4540-2,10.1109/VS-Games.2019.8864603,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8864603,computational thinking;mobile augmented reality;tangible augmented reality;game-based learning;collaborative learning,Games;Education;Programming profession;Augmented reality;Problem-solving,,30.0,,34.0,IEEE,14 Oct 2019,,,IEEE,IEEE Conferences,10,9
Research into the computational thinking for the teaching of computer science,Y. Li,"School of Computer Science and Engineering, Beihang University, Beijing, China",2014 IEEE Frontiers in Education Conference (FIE) Proceedings,19 Feb 2015,2014,,,1,7,"Due to the popularity and development of computer science, the connection between computer science and other disciplines became closer. The multidisciplinary crossing centered on computer science is gradually formed. Computer has unparalleled advantages in calculation, modeling, simulation and so on. It makes computer science hold a significant position in other disciplines. How to make students better understand computer knowledge, how to make them easier use computer to solve actual problems in their fields and how to break the barriers between disciplines are the challenges computer educators will face. This paper thought computational thinking is a good method and introduced its core concepts, discussed the dialectical relationship between computation and thinking, analyzed its important role in computer teaching of various disciplines. It indicated computation is a kind of thinking process which uses computing technology to process information and thinking refers to the activities of the human brain to perceive the world in which computation plays an important role. Finally, the paper proposed a modular teaching method based on practical case, engineering project and disciplinary characteristics for achieving the cultivation of computational thinking.",2377-634X,978-1-4799-3922-0,10.1109/FIE.2014.7044465,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7044465,Computational Thinking;Abstraction;Multidisciplinary crossing;Engineering project case,Computers;Education;Computer science;Computational modeling;Data models;Abstracts;Algorithm design and analysis,,1.0,,18.0,IEEE,19 Feb 2015,,,IEEE,IEEE Conferences,7,9
Can GPT-4 Think Computationally about Digital Archival Practices?,W. Underwood; J. Gage,"College of Information Studies, University of Maryland, College Park, MD, USA; Paul D West Middle Sch., Fulton County Schools, East Point, GA, USA",2023 IEEE International Conference on Big Data (BigData),22 Jan 2024,2023,,,2105,2115,"This paper describes an investigation of GPT-4’s knowledge in some areas of archival practice, and its ability to think computationally about archival tasks. It is demonstrated that GPT-4 has shown an understanding of ten among the twenty-two distinct forms of computational thinking. When GPT-4 is combined with plugins, it is able to apply some of these methods and tools to digital archival tasks.",,979-8-3503-2445-7,10.1109/BigData59044.2023.10386929,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10386929,computational thinking;systems thinking;large language models;GPT-4;archival system;digitization;metadata extraction,Computational modeling;Data visualization;Oral communication;Metadata;Big Data;Data mining;Systems thinking,,1.0,,15.0,IEEE,22 Jan 2024,,,IEEE,IEEE Conferences,4,9
Formalizing Problem Solving in Computational Thinking : an Ontology approach,C. Mercier; L. Roux; M. Romero; F. Alexandre; T. Viéville,"Mnemosyne, Inria, Bordeaux, France; Laboratoire d’Innovation et Numérique Pour l’Education, Université Côte d’Azur, Nice, France; Laboratoire d’Innovation et Numérique Pour l’Education, Université Côte d’Azur, Nice, France; Mnemosyne, Inria, Bordeaux, France; Mnemosyne, Inria, Bordeaux, France",2021 IEEE International Conference on Development and Learning (ICDL),20 Aug 2021,2021,,,1,8,"We introduce the idea of a symbolic description of a complex human learning task, in order to contribute to better understand how we learn. The learner is modeled on the basis of knowledge from learning sciences with the contribution of cognitive neurosciences, including machine learning formalism, in the very precise framework of a task, named #CreaCube reviewed here, related to initiation to computational thinking presented as an open-ended problem, which involves solving a problem and appealing to creativity. We target problem-solving tasks using tangible interfaces for computational thinking initiation, and describe in details how we model the task and the learner behavior in this task, including goal-driven versus stimulus-driven behavior and the learner knowledge construction. We show how formalizing these elements using an ontology offers a well-defined computational model and the possibility of inferences about model elements, analyzing and predicting the learner behavior. This operationalization of a creative problem-solving task is still at a preliminary stage, but an effective proof of concept is described in this study.",,978-1-7281-6242-3,10.1109/ICDL49984.2021.9515660,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9515660,Cognitive Neuroscience;Ontology;Problem-Solving;Learning Sciences;Computational Thinking,Analytical models;Computational modeling;Conferences;Machine learning;Predictive models;Ontologies;Problem-solving,,4.0,,25.0,IEEE,20 Aug 2021,,,IEEE,IEEE Conferences,6,9
How Can We Teach Computational Literacy to All Levels of Students?,S. Kim; S. Han; H. Kim,"Dept. Computer education, Korea University, Seoul, Korea; Dept. Computer education, Gyeong-in National University of Education, Incheon, Korea; Dept. Computer education, Korea University, Seoul, Korea","2009 Fifth International Joint Conference on INC, IMS and IDC",13 Nov 2009,2009,,,1395,1400,"In this paper, we discuss how to teach and learn computational literacy to all levels of students. Computational literacy is an important ability to understand and communicate information in current digital age and ubiquitous age. The digital has been used as a tool of communication along with language. Therefore, we would need to have ability to express our idea and understand an other's presentation with language and digital, which is just computational Literacy. However, most educators focus on using computer and internet, not computational literacy. Therefore, we define the operational definition about computational literacy suited for the present age by analyzing existing computational Literacy. In addition, we extract educational factors from the relation with computational thinking that is the purpose of computational literacy. Finally, we discuss teaching-learning strategy of computational literacy for all level s of students.",,978-1-4244-5209-5,10.1109/NCM.2009.192,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5331425,Computational Literacy Education;Computational Thinking,Pervasive computing;Computer science education;Internet;Arithmetic;Writing;Communications technology;Computer network management;Knowledge management;Technology management;Information analysis,,,,17.0,IEEE,13 Nov 2009,,,IEEE,IEEE Conferences,10,9
A Generator of Game Programming Challenges for Computational Thinking Development,Â. M. de Jesus; I. Frango Silveira,"Instituto Federal de Minas Gerais, Universidade Cruzeiro do Sul, São Paulo, Brasil; Universidade Cruzeiro do Sul, São Paulo, Brasil",2020 XV Conferencia Latinoamericana de Tecnologias de Aprendizaje (LACLO),19 Mar 2021,2020,,,1,9,"Problem-solving skills can make students more autonomous in their learning in addition to contributing to the individual's success in real-life situations (professionally or personally). In this sense, Computational Thinking, as a problem-solving approach that can involve information technologies, can contribute a lot to this subject. Therefore, due to its essence, the development of Computer Science concepts is closely related to the employment of problem-solving activities. However, teachers may face difficulties when proposing Computational Thinking problem-solving activities to their students. This paper proposes the engineering of a software that aims to allow teachers to generate challenges related to game and interactive animations programming to support their classes. The problems generated by the system, do not limit the learners' creative power. Besides that, teachers can balance the reasoning component of the challenges according to the learners' level of knowledge in programming and algorithms. An experiment with Computational Thinking workshops was analyzed in order to design the proposed software.",,978-1-7281-9268-0,10.1109/LACLO50806.2020.9381143,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9381143,computational thinking;problem-solving;software engineering,Software algorithms;Games;Software;Generators;Problem-solving;Information technology;Programming profession,,1.0,,0.0,IEEE,19 Mar 2021,,,IEEE,IEEE Conferences,10,9
Understanding the Source of Confusion with Computational Thinking: A Systematic Review of Definitions,F. Xu; S. Zhang,NA; NA,2021 IEEE Integrated STEM Education Conference (ISEC),29 Apr 2022,2021,,,276,279,"Computational Thinking (CT) is considered a necessary 21st-century competence that should be introduced to school education as a vital ingredient. However, the lack of a consensual definition of CT and the confusion with other similar terms made it a big challenge for researchers and practitioners to understand this concept. The purpose of this work-in-progress (WIP) is to identify and compare the existing definitions of CT proposed by various members of the education or research community, and ultimately to give educators and researchers suggestions on understanding this concept for particular purposes or situations. We conducted a systematic review of the definitions of CT from the source of academic articles and categorized the definitions based on their approaches, dimensions, and contexts. Forty-one unique and original concepts were extracted from the search. Results indicate that the existing definitions of CT were mostly formulated 1) with a prototype approach, 2) for the generic purpose of use, 3) in the context of K-12 education, 4) based on the subject of Computer Science. These results provide sufficient granularity to allow us to come up with suggestions on how to choose appropriate and pragmatic CT definitions.",2330-331X,978-1-6654-1383-1,10.1109/ISEC52395.2021.9764144,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9764144,Computational Thinking;Algorithmic Thinking;Educational Curriculum;Operational Definition;Systematic review,Computer science;Systematics;Conferences;Education;Prototypes;Pragmatics,,2.0,,33.0,IEEE,29 Apr 2022,,,IEEE,IEEE Conferences,5,9
Developing Computational Thinking in Pre-School Children,T. Havlásková; Z. Homanová; D. Tran,"Faculty of Education, University of Ostrava, Ostrava, Czech Republic; Faculty of Education, University of Ostrava, Ostrava, Czech Republic; Faculty of Education, University of Ostrava, Ostrava, Czech Republic",2019 17th International Conference on Emerging eLearning Technologies and Applications (ICETA),19 Mar 2020,2019,,,210,215,"Problem solving, logical thinking, exceptionality, creativity and originality are the most appreciated skills today. Developing these skills from an early age (pre-school) appears to be the best approach. This paper introduces a methodology and interactive activities for developing computational thinking in pre-school children.",,978-1-7281-4967-7,10.1109/ICETA48886.2019.9040113,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9040113,,Education;Problem-solving;Visual perception;Task analysis;Games;Graphics;Aging,,2.0,,6.0,IEEE,19 Mar 2020,,,IEEE,IEEE Conferences,6,9
Development of Computational Story for Teaching Algorithm and Programming,L. S. Riza; I. A. Aryani; Y. Wihardi; E. F. Rahman; Herbert; Haviluddin,"Department of Computer Science Education, Universitas Pendidikan Indonesia, Bandung, Indonesia; Department of Computer Science Education, Universitas Pendidikan Indonesia, Bandung, Indonesia; Department of Computer Science Education, Universitas Pendidikan Indonesia, Bandung, Indonesia; Department of Computer Science Education, Universitas Pendidikan Indonesia, Bandung, Indonesia; Department of Computer Science Education, Universitas Pendidikan Indonesia, Bandung, Indonesia; Faculty of Computer Science and Information Technology, Universitas Mulawarman, Samarinda, Indonesia",2018 2nd East Indonesia Conference on Computer and Information Technology (EIConCIT),24 Oct 2019,2018,,,326,329,"Algorithms and programming is a basic course in the department of computer science that teaches about the logic of thinking and basic programming techniques. However, it is known that students are difficult to understand it. Therefore, this study focuses on developing an application, called computational story, to teach the subject of algorithm and programming with the problem-posing approach and story problems. To achieve this goal, a model that considers the following aspects: basic structure in programming in C language, case studies, and choice of answer categories, is built. Then, an experimental research was conducted in a school to be seen to improve the students' understanding of algorithm and programming. The results obtained indicate that there is an increase in students' understanding, and this application can be used also to assess the critical thinking level of students in the future work.",,978-1-5386-8050-6,10.1109/EIConCIT.2018.8878556,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8878556,problem posing;learning model;critical thinking;computational story,Computational modeling;Programming profession;Graphical user interfaces;Information technology;Computer science education,,,,15.0,IEEE,24 Oct 2019,,,IEEE,IEEE Conferences,8,9
DISSECT: Exploring the relationship between computational thinking and English literature in K-12 curricula,N. Nesiba; E. Pontelli; T. Staley,"Department of Computer Science, New Mexico State University, Las Cruces, NM, USA; Department of Computer Science, New Mexico State University, Las Cruces, NM, USA; Onate High School, Las Cruces Public Schools, Las Cruces, NM, USA",2015 IEEE Frontiers in Education Conference (FIE),7 Dec 2015,2015,,,1,8,"DISSECT (DIScover SciEnce through Computational Thinking) is a project aimed at introducing students to computer science principles by establishing computational thinking (CT) as a problem-solving technique within middle school and high school Science, Technology, Engineering, and Mathematics (STEM) courses. While DISSECT has shown successful integration of CT into middle school and high school STEM curricula, illustrating the pervasive nature of CT, a question remained; “can CT also be infused into humanities courses (e.g., English, Art, History) in addition to scientific courses (e.g., Chemistry, Biology, Computer Science)?” The answer is positive. The objective of this paper is to present one approach to bridge the gap between CT and humanities through the curriculum of a 12th-grade English Literature course. The course blends CT practices with composition and literature to provide students with the ability to write critical and comparative analyses of selected literature. This paper will describe multiple modules that integrate computational thinking into the course, and discuss the results and assessment tools used to measure student competency in computational thinking.",,978-1-4799-8454-1,10.1109/FIE.2015.7344063,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7344063,Computer science;Computer science education;Computational thinking;English literature;K-12,Algorithm design and analysis;Fellows;Computer science;Education;Google;Computers;Problem-solving,,10.0,,21.0,IEEE,7 Dec 2015,,,IEEE,IEEE Conferences,5,9
Teaching and learning computational thinking through solving problems in Artificial Intelligence: On designing introductory engineering and computing courses,P. Silapachote; A. Srisuphab,"Faculty of Information and Communication Technology, Mahidol University, Thailand; Faculty of Information and Communication Technology, Mahidol University, Thailand","2016 IEEE International Conference on Teaching, Assessment, and Learning for Engineering (TALE)",13 Feb 2017,2016,,,50,54,"At the core of every computing related discipline and impacting everyone everywhere, computational thinking or CT has increasingly emerged as its own subject in all levels of education. How to effectively teach CT skills poses real challenges and creates opportunities. Focusing on engineering and computer science undergraduates, we resourcefully integrated elements of Artificial Intelligence (AI) into introductory computing courses. In addition to a comprehension of the essence of CT, AI enabled inspirations of collaborative problem solving beyond abstraction, logical reasoning, critical, and analytical thinking. It fostered the study of basic data structures and algorithms. Students enjoyed active learning classrooms. Learning to learn, they constructed essential knowledge from solving exciting AI puzzles, competing in strategic AI games, and participating in intellectual discussion. Every activity is designed to allow students to fully engage their mental tools. Neither coding nor programming was required.",2470-6698,978-1-5090-5598-2,10.1109/TALE.2016.7851769,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7851769,computational thinking (CT);artificial intelligence (AI);collaborative problem solving;active learning classrooms,Handheld computers;Conferences;Education;Decision support systems;Computer science;Search problems,,11.0,,16.0,IEEE,13 Feb 2017,,,IEEE,IEEE Conferences,10,9
Teaching Computational Thinking in initial series An analysis of the confluence among mathematics and Computer Sciences in elementary education and its implications for higher education,T. S. Barcelos; I. F. Silveira,"Universidade Cruzeiro do Sul, Brazil; Universidade Cruzeiro do Sul, Brazil",2012 XXXVIII Conferencia Latinoamericana En Informatica (CLEI),4 Feb 2013,2012,,,1,8,"The pervasiveness of computer devices in everyday situations poses a fundamental question about Computer Sciences as being part of those known as basic sciences. However, it would be more beneficial not to consider computation only as a technique, but instead as a way of reasoning and problem solving. Under this perspective, there are inherent relationships among the knowledge, skills and attitudes that emanate from this field and those ones commonly related to Math. This paper discusses the relationship between the so-named Computational Thinking and the foundations of Math Education, based on a literature review. Three groups of skills that can be jointly developed by both areas are identified and some challenges and implications for education in Computer Sciences are discussed.",,978-1-4673-0793-2,10.1109/CLEI.2012.6427135,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6427135,Computational thinking;Mathematics;didactic strategies,Mathematics;Computers;Computational modeling;Cognition;Games;Educational institutions,,15.0,,43.0,IEEE,4 Feb 2013,,,IEEE,IEEE Conferences,6,9
Integration of computational thinking skills in STEM-driven computer science education,R. Burbaitė; V. Drąsutė; V. Štuikys,"Faculty of Informatics, KTU, Kaunas, Lithuania; Faculty of Informatics, KTU, Kaunas, Lithuania; Faculty of Informatics, KTU, Kaunas, Lithuania",2018 IEEE Global Engineering Education Conference (EDUCON),24 May 2018,2018,,,1824,1832,"In the context of Computer Science (CS) education, one of the most important goals is the development of computational thinking (CT) and problem solving skills. Computational thinking skills are closely related to the CS concepts and approaches. These skills cover fundamental programming concepts such as task decomposition, abstractions and generalization, data structures and algorithms. On the other hand, CS education challenges, promote the search for new educational tools, methods, activities and resources. Consequently, CS education should be extended by adding the STEM (Science, Technology, Engineering and Mathematics) paradigm principles. The aim of this paper is to show how STEM-driven CS education supports and ensures the development of computational thinking at the high school. We present the already published STEM-driven CS education approach aiming at extending it by introducing a model to assess student achievements, according to the revised Bloom's taxonomy in the connection with CT skills. As a practical implementation, we describe a curriculum of Programming Basics at the high school with respect to STEM-driven aspects and CT skills. We introduce two case studies implemented in the real educational environment. They provide the evidence of availability of our approach.",2165-9567,978-1-5386-2957-4,10.1109/EDUCON.2018.8363456,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8363456,Computational Thinking;STEM;STEM-Driven education;Computer Science education;STEM-driven CS education;Revised Bloom's Taxonomy,Engineering education;Conferences;Three-dimensional displays,,17.0,,56.0,IEEE,24 May 2018,,,IEEE,IEEE Conferences,5,9
Evaluation Rubric for Computational Thinking Concepts,C. Otero Avila; L. Foss; A. Bordini; M. Simone Debacco; S. A. da Costa Cavalheiro,Centro de Engenharias; Programa de Pós-Graduação em Computação; Programa de Pós-Graduação em Computação; Faculdade de Educação; Programa de Pós-Graduação em Computação,2019 IEEE 19th International Conference on Advanced Learning Technologies (ICALT),2 Sep 2019,2019,2161-377X,,279,281,"This paper presents a method of evaluating activities that are proposed for the development of Computational Thinking skills. An evaluation rubric is proposed to identify the level of development of the concepts of abstraction, generalization, decomposition and algorithmic thinking. The rubric was applied by Computer Science teachers in the evaluation of activities of the CS Unplugged project. It was possible to observe that all concepts of the CT were present in the Unplugged activities, but without reaching the maximum score of the rubric.",2161-377X,978-1-7281-3485-7,10.1109/ICALT.2019.00089,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8820850,"Computational Thinking, rubric, CS Unplugged",Instruments;Problem-solving;Task analysis;Computer science;Proposals;Classification algorithms;Indexes,,2.0,,14.0,IEEE,2 Sep 2019,,,IEEE,IEEE Conferences,6,9
Using robot to motivate computational thinking in high school students,C. Enríquez; O. Aguilar; F. Domínguez,"Universidad Politecnica de Tulancingo, Tulancingo, Hidalgo, MX; Universidad Politecnica de Tulancingo, Tulancingo, Hidalgo, MX; Colegio de Bachilleres del Estados de Hidalgo, Plantel Tulancingo, Hidalgo, Mexico",IEEE Latin America Transactions,22 Dec 2016,2016,14.0,11.0,4620,4625,"The importance today is the development of computational thinking of technological professionals. This kind of thinking is useful for solving algorithms, analyzing, designing, coding and generating tests in a computer language. Today, obtaining knowledge and skills is related to the use of technology. In this paper, a robot is used as a teaching element to motivate the generation process of computational thinking in students of high school level. Measurement of variables, such as: advantages, interest, competition and operating time serve as indices to determine the degree of acceptance of this educational tool.",1548-0992,,10.1109/TLA.2016.7795838,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795838,Computational thinking;Robot Lego MindStorm NTX;Skills,Robot sensing systems;IEEE transactions;Service robots;Silicon compounds;Java;Algorithm design and analysis,,6.0,,,IEEE,22 Dec 2016,,,IEEE,IEEE Journals,10,9
Teaching computational thinking to entry-level undergraduate engineering students at Amrita University,C. K. Shyamala; C. S. Velayutham; L. Parameswaran,"Amrita Vishwa Vidyapeetham, Coimbatore, Tamil Nadu, IN; Department of Computer Science and Engineering, Coimbatore Amrita Vishwa Vidyapeetham Amrita University, INDIA; Department of Computer Science and Engineering, Coimbatore Amrita Vishwa Vidyapeetham Amrita University, INDIA",2017 IEEE Global Engineering Education Conference (EDUCON),8 Jun 2017,2017,,,1731,1734,"This paper is about various aspects of the Computational Thinking and Problem Solving course offered to entry-level undergraduate engineering students across 7 engineering disciplines at Amrita University, India. The various aspects include the motivations for offering the course, aims and objectives of the course, course design as well as the delivery and assessment of the course. The paper also shares the experience of conducting the course to a very large number of students and the lessons learnt during the process.",2165-9567,978-1-5090-5467-1,10.1109/EDUCON.2017.7943084,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7943084,computational thinking;entry-level undergrads;engineering;course design;course assessment and delivery,Problem-solving;Algorithm design and analysis;Engineering students;Programming profession,,9.0,,7.0,IEEE,8 Jun 2017,,,IEEE,IEEE Conferences,10,9
Work in progress: Teaching computational thinking in middle and high school,K. Yevseyeva; M. Towhidnejad,"Electrical, Computer, Software and System Engineering, Embry-Riddle Aeronautical University, Daytona Beach, FL, USA; Electrical, Computer, Software and System Engineering, Embry-Riddle Aeronautical University, Daytona Beach, FL, USA",2012 Frontiers in Education Conference Proceedings,18 Feb 2013,2012,,,1,2,"Computational thinking (CT) does not require profound knowledge of computer science (CS). Vice versa, it helps students organize and build up new knowledge around the core CS concepts they encounter on the daily basis. Furthermore, CT provides a set of problem-solving skills and enhances analytical abilities that are crucial for the young generation to succeed in modern world pervaded with technology. Teaching the principles of computing to students with non-computing tracks of study provides them with a competitive advantage and breaks down stereotypes around CS. Our approach is to introduce a topic related to world issues and students' interests while concealing its relation to CS until students' interest and attention are captured. The approach takes advantage of pattern-matching abilities that are naturally wired in our brain to improve understanding and make the obtained knowledge persist in memory. The paper discusses some of the modules developed as part of the Inspire-CT project that can be delivered in one or part of a class period at high school or middle school.",2377-634X,978-1-4673-1352-0,10.1109/FIE.2012.6462487,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6462487,computational thinking;Fault Tree Analysis,Educational institutions;Fault trees;Logic gates;Computers;Chemistry;Reliability;Software,,9.0,,2.0,IEEE,18 Feb 2013,,,IEEE,IEEE Conferences,9,9
T{h}inker for Engaging Learning Experience in Computational Thinking and Programming,V. A. Narayanan; C. K. Shyamala; C. S. Velayutham,"Department of Computer Science and Engineering, Amrita School of Engineering, Coimbatore, INDIA; Department of Computer Science and Engineering, Amrita School of Engineering, Coimbatore, INDIA; Department of Computer Science and Engineering, Amrita School of Engineering, Coimbatore, INDIA",2019 IEEE Global Engineering Education Conference (EDUCON),30 May 2019,2019,,,863,866,"This paper aims to study the potential of T{h}inker, a custom designed physical computing toolkit, to engage and enable students from diverse background to focus on the design, problem solving and programming aspects in a fun and creative way. 877 first year undergraduate students from 7 engineering disciplines took a 2 hour laboratory session with T{h}inker and at the end participated in a 5-point Likert scale survey. The survey results showed that T{h}inker provides an engaging way to learn computational thinking and programming; has the potential to offer a variety of project opportunities; is easier to tinker with and (upon little practice) can provide appropriate difficulty level for entry-level undergraduate students while implementing the project ideas. This engaging potential of T{h}inker can be attributed primarily to the exploratory design and problem solving style it promoted in the laboratory against few predefined ways of problem solving expected in typical programming laboratory sessions.",2165-9567,978-1-5386-9506-7,10.1109/EDUCON.2019.8725034,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8725034,physical computing;computational thinking;student engagement;creative development,Programming;Problem-solving;Magnetic sensors;Gas detectors;Temperature sensors;Tools,,5.0,,12.0,IEEE,30 May 2019,,,IEEE,IEEE Conferences,10,9
The Importance of Algorithmic Thinking Development in Primary Education,M. Dumančić; N. Rogulja; K. Tomljenović,"Faculty of Teacher Education, Zagreb, Republic of Croatia; Faculty of Teacher Education, Zagreb, Republic of Croatia; Faculty of Teacher Education, Zagreb, Republic of Croatia",2024 47th MIPRO ICT and Electronics Convention (MIPRO),28 Jun 2024,2024,,,653,658,"Advances in computer technology have expanded our capacity to solve problems on a scale never imagined, using strategies previously unavailable to us. Today’s ""digital natives"" have grown up in a world where technology is rapidly evolving, creating new fields of study, new types of jobs, and requiring new skill sets. Algorithmic and computational thinking are foundations for solving different problems from all domains and are not always closely related to computers and programming. They are currently primarily used in teaching computer science and STEM subjects but can be applied to all subjects and in all life situations. The paper presents the need to develop computational thinking in various subjects of primary education, with particular emphasis on combining digital (""plugged"") and non-digital (""unplugged"") activities, as well as on the development of algorithmic thinking. Four methodological scenarios with activities for the development of algorithmic thinking in primary education are presented.",2623-8764,979-8-3503-8250-1,10.1109/MIPRO60963.2024.10569899,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10569899,computational thinking;algorithmic thinking;methodical scenario;unplugged activities;primary education,Education;Informatics;Programming profession;STEM,,,,38.0,IEEE,28 Jun 2024,,,IEEE,IEEE Conferences,10,9
