document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
Educational Digital Games and Computational Thinking for students with Intellectual Disabilities - Guidelines for accessibility,T. C. Dutra; D. Felipe; I. Gasparini; E. Maschio,"Universidade do Estado de Santa Catarina (UDESC), Joinville, Brazil; Universidade do Estado de Santa Catarina (UDESC), Joinville, Brazil; Universidade do Estado de Santa Catarina (UDESC), Joinville, Brazil; Universidade Tecnológica Federal do Paraná (UTFPR), Guarapuava, Brazil",2021 International Conference on Advanced Learning Technologies (ICALT),2 Aug 2021,2021,,,314,316,"Computational Thinking (CT) refers to cognitive skills of logical reasoning, abstraction, and problem-solving that can be automated. Students with intellectual disabilities have cognitive deficits that can be improved by working the CT. To ensure that students develop this ability it is important to use appropriate and accessible tools for everyone and educational digital games are presented as a possibility to teach CT in a fun and engaging way. The present study aims to understand the relationship between the learning of children with intellectual disabilities and the existing guidelines for the development of accessible educational digital games, to promote CT for them. Also, a set of these guidelines is provided for designing educational digital games aimed at students with intellectual disabilities.",2161-377X,978-1-6654-4106-3,10.1109/ICALT52272.2021.00101,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9499901,computational thinking;educational digital games;intellectual disabilities;accessibility,Bibliographies;Games;Tools;Search problems;Cognition;Problem-solving;Guidelines,,1.0,,17.0,IEEE,2 Aug 2021,,,IEEE,IEEE Conferences,5,7
Data-driven Analysis of Elementary School Students’ Computational Thinking through Scratch Projects,G. Yang; D. Saito; H. Washizaki; Y. Fukazawa,"Waseda University, Japan; Waseda University, Japan; Waseda University, Japan; Waseda University, Japan",2023 IEEE Integrated STEM Education Conference (ISEC),23 Jan 2024,2023,,,234,237,"The development of computer science has led to an increase in programming education for younger people. Many countries have begun programming education in elementary schools. As is a relatively new subject in elementary education, the course design and textbooks for programming education remain under development. The growth trend in computational thinking (CT) is helpful for educators to teach suitable programming concepts to students. Scratch, which is mostly used as an introductory programming language for elementary school students, can be evaluated to reflect students’ CT. In this work-in-progress research, we conducted a data-driven analysis on fourth-grade students’ CT growth in their first 3 years of programming learning by evaluating their Scratch projects. A preliminary result shows that CT grows rapidly in the first 2 years and tends to be stable in the third year. The reasons for the difference in growth of specific CT concepts are discussed.",2473-7623,979-8-3503-0001-7,10.1109/ISEC57711.2023.10402181,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10402181,Computational thinking;Elementary school;Programming education;Scratch,Computer languages;Education;Market research;Programming profession,,,,9.0,IEEE,23 Jan 2024,,,IEEE,IEEE Conferences,5,9
Integrating Computational Thinking Skills in Secondary Education: a Feasibility Study,K. W. M. Ghazali; M. Osman; Z. Othman; M. S. Omar,"Fakulti Teknologi Maklumat dan Komunikasi, Universiti Teknikal Malaysia Melaka, Melaka, Malaysia; Fakulti Teknologi Maklumat dan Komunikasi, Universiti Teknikal Malaysia Melaka, Melaka, Malaysia; Fakulti Teknologi Maklumat dan Komunikasi, Universiti Teknikal Malaysia Melaka, Melaka, Malaysia; Sekolah Menengah i-Musleh, Melaka, Malaysia",2024 International Conference on TVET Excellence & Development (ICTeD),21 Jan 2025,2024,,,20,25,"This feasibility study investigates the practicality of incorporating Computational Thinking (CT) education into secondary school curricula, aiming to equip students with essential 21st-century skills. The study assesses the readiness of educational institutions, teachers and students to embrace CT as an integral part of their learning journey, identifying potential challenges and barriers to successful implementation. To achieve these objectives, the research examines the existing landscape of CT education, evaluates teacher preparedness, analyses student receptiveness, and explores resource requirements and best practices from around the world. As part of this investigation, an immersive learning approach will be integrated. A five-day training program was implemented, featuring a comprehensive curriculum that covered key CT concepts, problem-solving techniques, presentation skills, and problem-based learning aligned with Sustainable Development Goals. The program included pre-and post-surveys to measure students’ understanding of CT concepts and practical projects to apply their learning. Results showed consistent improvement in students’ self-reported understanding of CT skills and their ability to apply these concepts to real-world problems. The study reveals that integrating CT into secondary education is not only necessary but also highly beneficial. The study emphasizes that a holistic educational reform incorporating leadership, technology and curriculum adjustments is essential for the successful implementation of CT education. The study also highlights the importance of aligning CT education with current educational policies and trends, such as KSSM (Kurikulum Standard Sekolah Menengah -Secondary School Standard Curricular), which advocate for the inclusion of CT as a fundamental practice of science education. In conclusion, this study provides valuable insights and recommendations for educational policymakers, administrators, and educators interested in enhancing CT skills in secondary students.",,979-8-3315-1641-3,10.1109/ICTeD62334.2024.10844653,Universiti Teknikal Malaysia Melaka; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10844653,Computational Thinking;Secondary Education;Project-Based Learning;Immersive Learning,Training;Leadership;Scalability;Computational modeling;Market research;Problem-solving;Sustainable development;Standards;Immersive learning;Context modeling,,,,13.0,IEEE,21 Jan 2025,,,IEEE,IEEE Conferences,5,6
The Impact of Physical Computing and Computational Pedagogy on Girl’s Self – Efficacy and Computational Thinking Practice,S. Psycharis; K. Kalovrektis; A. Xenakis; I. Paliokas; M. Patrinopoulos; P. Georgiakakis; P. Iatrou; P. Theodorou; T. Papageorgiou; V. Ntourou,"School of Pedagogical and Technological Education-ASPETE; University of Thessaly, Greece; University of Thessaly, Greece; Hellenic Open University, Patras, Greece; Education Work Coordinator of 2nd Regional Center for Educational Planning, Attica, Greece; STE[A]M & ST[R]EAM Teacher, Greece; MSc STEM, Greece; MSc Telecommunications, Greece; MSc ICT, Greece; MSc in Education Sciences, Primary School Teacher, Greece",2021 IEEE Global Engineering Education Conference (EDUCON),18 Jun 2021,2021,,,308,315,"Research studies provide some evidence that computing and education robotics have a positive impact on female students' engagement in Computational Thinking (CT) practices and their self-efficacy for CT. Other issues raised by research concern the decontextualization of computing education from the actual lives of students which causes problems for students under represented in the fields of computing and engineering, such as female students. To tackle this problem, paper aimed to develop (STEM-Computational Thinking (CT)-Computing) scenarios related to students' actual lives and their local communities in order to help female students to develop STEM(Science, Technology, Engineering, Mathematics) competences, when core disciplinary ideas and cross-cutting concepts are infused in the scenarios. All scenarios were implemented using the didactic model of inquiry teaching and learning and the engineering design thinking instruction strategy using physical computing activities. A validated questionnaire for self-efficacy and CT practices was applied before and after the intervention to female prospective engineering school teachers studying at Higher Education Institutes in Greece. Results show a strong evidence for the effectiveness (enhancement of CT efficacy of female students) by using the STEM content epistemology through activities implemented with physical computing platforms.",2165-9567,978-1-7281-8478-4,10.1109/EDUCON46332.2021.9454003,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9454003,Computational Pedagogy;STEM;Computational Thinking;Women in Engineering;Physical Computing,Conferences;Computational modeling;Mathematical model;Engineering education;Robots,,9.0,,49.0,IEEE,18 Jun 2021,,,IEEE,IEEE Conferences,5,8
Exploratory Study of the Influence of Immersion in Games on Computational Thinking among University Students,M. Fukui; Y. Sano; L. Xiang; E. T. Ong; W. N. Yanuarto; S. Anggoro; K. T. Ng,"Iwate Prefecturai University, Iwate, Japan; Naruto University of Education, Naruto, Japan; Chongqing Institute of Foreign Studies, Chongqing, China; USCI University, Kuala Lumpur, Malaysia; Universitas Muhammadiyah Purwokerto, Purwokerto, Indonesia; Universitas Muhammadiyah Purwokerto, Purwokerto, Indonesia; USCI University, Kuala Lumpur, Malaysia",2024 IEEE 12th International Conference on Serious Games and Applications for Health (SeGAH),26 Aug 2024,2024,,,1,7,"This study aims to explore how users’ immersion in games affects their computational thinking and problem-solving abilities and to obtain basic knowledge for applying games to health promotion and treatment. “The Japanese version of the Game Engagement Questionnaire (GEQ-J)” was prepared to grasp the immersion of games, and “the Japanese version of the Computational Thinking (CT) Scale” was prepared to measure CT. Correlation analysis was conducted to examine their relationships. We analyzed their relationships using correlation analysis and generalized structural equation modeling (GSEM). The results of the correlation analysis showed both weak positive correlations and weak negative correlations between the immersion factor and CT skills, indicating the importance of striking an appropriate balance between increasing player immersion and improving CT skills during game design. The results of generalized structural equation modeling revealed that while increased presence promoted creativity, high immersion hurt algorithmic thinking, flow state hurt problem-solving skills, and the factor of game immersion had no significant effect on cooperative skills. These findings suggest the importance of considering game design elements that target specific cognitive abilities in designing game-based health promotion and treatment programs. For example, immersive game design may effectively enhance creativity and problem-solving skills. This study is expected to contribute to the development of new approaches in the field of game-based health promotion and treatment.",2573-3060,979-8-3503-8438-3,10.1109/SeGAH61285.2024.10639567,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10639567,computational thinking;problem-solving;flow state;happiness;subjective well-being;decision making,Analytical models;Correlation;Computational modeling;Games;Mathematical models;Serious games;Problem-solving,,,,11.0,IEEE,26 Aug 2024,,,IEEE,IEEE Conferences,5,6
Understanding the Source of Confusion with Computational Thinking: A Systematic Review of Definitions,F. Xu; S. Zhang,NA; NA,2021 IEEE Integrated STEM Education Conference (ISEC),29 Apr 2022,2021,,,276,279,"Computational Thinking (CT) is considered a necessary 21st-century competence that should be introduced to school education as a vital ingredient. However, the lack of a consensual definition of CT and the confusion with other similar terms made it a big challenge for researchers and practitioners to understand this concept. The purpose of this work-in-progress (WIP) is to identify and compare the existing definitions of CT proposed by various members of the education or research community, and ultimately to give educators and researchers suggestions on understanding this concept for particular purposes or situations. We conducted a systematic review of the definitions of CT from the source of academic articles and categorized the definitions based on their approaches, dimensions, and contexts. Forty-one unique and original concepts were extracted from the search. Results indicate that the existing definitions of CT were mostly formulated 1) with a prototype approach, 2) for the generic purpose of use, 3) in the context of K-12 education, 4) based on the subject of Computer Science. These results provide sufficient granularity to allow us to come up with suggestions on how to choose appropriate and pragmatic CT definitions.",2330-331X,978-1-6654-1383-1,10.1109/ISEC52395.2021.9764144,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9764144,Computational Thinking;Algorithmic Thinking;Educational Curriculum;Operational Definition;Systematic review,Computer science;Systematics;Conferences;Education;Prototypes;Pragmatics,,2.0,,33.0,IEEE,29 Apr 2022,,,IEEE,IEEE Conferences,5,9
DISSECT: Exploring the relationship between computational thinking and English literature in K-12 curricula,N. Nesiba; E. Pontelli; T. Staley,"Department of Computer Science, New Mexico State University, Las Cruces, NM, USA; Department of Computer Science, New Mexico State University, Las Cruces, NM, USA; Onate High School, Las Cruces Public Schools, Las Cruces, NM, USA",2015 IEEE Frontiers in Education Conference (FIE),7 Dec 2015,2015,,,1,8,"DISSECT (DIScover SciEnce through Computational Thinking) is a project aimed at introducing students to computer science principles by establishing computational thinking (CT) as a problem-solving technique within middle school and high school Science, Technology, Engineering, and Mathematics (STEM) courses. While DISSECT has shown successful integration of CT into middle school and high school STEM curricula, illustrating the pervasive nature of CT, a question remained; “can CT also be infused into humanities courses (e.g., English, Art, History) in addition to scientific courses (e.g., Chemistry, Biology, Computer Science)?” The answer is positive. The objective of this paper is to present one approach to bridge the gap between CT and humanities through the curriculum of a 12th-grade English Literature course. The course blends CT practices with composition and literature to provide students with the ability to write critical and comparative analyses of selected literature. This paper will describe multiple modules that integrate computational thinking into the course, and discuss the results and assessment tools used to measure student competency in computational thinking.",,978-1-4799-8454-1,10.1109/FIE.2015.7344063,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7344063,Computer science;Computer science education;Computational thinking;English literature;K-12,Algorithm design and analysis;Fellows;Computer science;Education;Google;Computers;Problem-solving,,10.0,,21.0,IEEE,7 Dec 2015,,,IEEE,IEEE Conferences,5,9
Collaborative Game-Based Environment and Assessment Tool for Learning Computational Thinking in Primary School: A Case Study,M. Zapata-C&#x00E1;ceres; E. Mart&#x00ED;n-Barroso; M. Rom&#x00E1;n-Gonz&#x00E1;lez,"Computer Science Department, Universidad Rey Juan Carlos, M&#x00F3;stoles, Spain; Computer Science Department, Universidad Rey Juan Carlos, M&#x00F3;stoles, Spain; Faculty of Education, Universidad Nacional de Educaci&#x00F3;n a Distancia, Madrid, Spain",IEEE Transactions on Learning Technologies,19 Jan 2022,2021,14.0,5.0,576,589,"Computational thinking (CT) can be considered a 21st century core skill and, accordingly, it should be taught to students at an early age. Nevertheless, the implementation of CT in school curricula is still in an experimental stage, given that different performance metrics remain unclear, including the appropriate age for learning each skill, the significant and achievable computational concepts for each school year, teaching strategies, learning effectiveness, and strategies for assessing development. Based upon constructivist problem-solving learning strategies and supported by a three-dimensional framework, a game-based environment with both individual and collaborative playing modes has been developed as a learning and an assessment tool via learning analytics. Moreover, an exploratory case study has been carried out involving 176 primary school students. Results suggest that this environment is suitable as a learning and assessment tool for CT skills in primary school, providing enduring learning, particularly when it engages the collaborative playing mode. It seems to be better adapted to early primary school stage students, who showed greater improvements and who were able to assimilate more computational concepts than expected. Likewise, special needs or low percentile students benefit even more greatly from the learning tool and especially from the collaborative playing mode. The combination of different assessment methodologies—including CT pre- and posttests, data-driven analytics, direct observation, and questionnaires—provides assessment for each of the framework computational dimensions.",1939-1382,,10.1109/TLT.2021.3111108,Madrid Regional Government(grant numbers:S2018/TCS-4307); European Structural and Investment Funds; European Social Fund; European Regional Development Fund; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9536372,Assessment;collaborative learning;computational thinking (CT);early childhood education;educational games;learning environments;programming.,Collaboration;Problem-solving;Tools;Education;Programming profession;Games;Visualization,,16.0,,79.0,IEEE,13 Sep 2021,,,IEEE,IEEE Journals,5,6
TAPASPlay: A game-based learning approach to foster computation thinking skills,A. Malizia; D. Fogli; F. Danesi; T. Turchi; D. Bell,"School of Creative Arts, University of Hertfordshire, UK; Computer Science Dept., Brunel University London, UK; Computer Science Dept., Brunel University London, UK; Dept. of Information Engineering, Univ. of Brescia, Italy; Dept. of Information Engineering, Univ. of Brescia, Italy",2017 IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC),13 Nov 2017,2017,,,345,346,"In this paper we describe how to use a Game-Based Learning (GBL) approach to help end-user programmers to develop Computational Thinking (CT) skills. CT represents a framework consisting of a set of skills such as: abstraction, decomposition and more in general problem solving expressed in a computational form (algorithmic thinking) that can be easily formalised into a computer program. Those skills are beneficial for end-user programmers in order to model a task for being tackled with computational tools, e.g. spreadsheets, domain specific and visual languages. TAPASPlay is an engaging GBL platform designed to help end-user to learn algorithmic thinking.",1943-6106,978-1-5386-0443-4,10.1109/VLHCC.2017.8103502,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8103502,Computational Thinking;Game-Based Learning;End-User Programming,Games;Shape;Force;Metals;Visualization;Programming;Smart phones,,5.0,,7.0,IEEE,13 Nov 2017,,,IEEE,IEEE Conferences,5,7
Using Structural Equation Modeling to Examine the Relationship Between Preservice Teachers’ Computational Thinking Attitudes and Skills,M. Cutumisu; C. Adams; F. Glanfield; C. Yuen; C. Lu,"Faculty of Education and the Department of Educational Psychology, University of Alberta, Edmonton, Canada; Faculty of Education and the Department of Secondary Education, University of Alberta, Edmonton, Canada; Faculty of Education and the Department of Secondary Education, University of Alberta, Edmonton, Canada; Faculty of Education and the Department of Educational Psychology, University of Alberta, Edmonton, Canada; Faculty of Education and the Department of Educational Psychology, University of Alberta, Edmonton, Canada",IEEE Transactions on Education,4 May 2022,2022,65.0,2.0,177,183,"The growing interest of educational researchers in computational thinking (CT) has led to an expanding literature on assessments of CT skills and attitudes. However, few studies have examined whether CT attitudes influence CT skills. The present study examines the relationship between CT attitudes and CT skills for preservice teachers (PSTs). The Callysto CT test (CCTt) for Teachers was administered to  $n\,\,=$  105 PSTs to measure their CT attitudes and skills. Structural equation modeling was used to examine the relationship of participants’ CT and problem-solving skills with their attitudes toward CT, technology, coding, and data. Findings revealed that CT attitudes predicted CT skills and provided the first step in exploring the validity and reliability of the CCTt instrument.",1557-9638,,10.1109/TE.2021.3105938,CanCode Callysto(grant numbers:RES0047202); Social Sciences and Humanities Research Council of Canada Insight(grant numbers:RES0048110); Natural Sciences and Engineering Research Council under Discovery(grant numbers:RES0043209); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568871,Attitudes;computational thinking (CT);educational assessment;skills;structural equation modeling (SEM),Mathematical models;Programming profession;Problem-solving;Encoding;Education;Instruments;Computational modeling,,6.0,,43.0,IEEE,13 Oct 2021,,,IEEE,IEEE Journals,5,6
Usability Evaluation of an Online Inquiry-Based Learning Platform for Computational Thinking (CT-ONLINQ),N. K. Jha; P. K. Bhowmik; K. K. Bhagat,"Advanced Technology Development Centre, Indian Institute of Technology, Kharagpur, West Bengal, India; G.S. Sanyal School of Telecommunications, Indian Institute of Technology, Kharagpur, West Bengal, India; Advanced Technology Development Centre, Indian Institute of Technology, Kharagpur, West Bengal, India",2023 IEEE International Conference on Advanced Learning Technologies (ICALT),29 Sep 2023,2023,,,182,186,"With the increased focus on Computational Thinking (CT) in education, there has been an increase in the development of learning platforms to teach CT. The current study developed an Online Inquiry-based learning platform for Computational Thinking (CT-ONLINQ) to support CT activities using Inquiry-based Learning (IBL) pedagogy. IBL-based CT steps include algorithm design, analysis, and comparison of algorithms. The platform allows students to explore multiple solutions and provides hints as support during problem-solving activities. A 4-week experimental study was conducted to evaluate the usability of the online platform. A total of 79 9th-grade students volunteered to participate in this study to complete six activities. Subsequently, the students completed the SUS questionnaire and open-ended feedback questions. Results showed that around 80% of the students scored above the “Good” category (70-80), with a total average score of 78.45. Also, we analyzed the difference in rating scores among groups based on multiple background factors. Findings showed an average rating above 4 with no significant difference between the ratings among factors such as gender and math performance (below-above average math scores). In addition, analysis of the feedback comments showed that the platform is user-friendly, with students enthusiastic about learning coding on the platform.",2161-377X,979-8-3503-0054-3,10.1109/ICALT58122.2023.00059,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10260900,Computational Thinking;Inquiry-based Learning;Online Platform;Algorithm design;System Usability Scale,Education;Encoding;Problem-solving;Usability,,1.0,,28.0,IEEE,29 Sep 2023,,,IEEE,IEEE Conferences,5,6
Integration of computational thinking skills in STEM-driven computer science education,R. Burbaitė; V. Drąsutė; V. Štuikys,"Faculty of Informatics, KTU, Kaunas, Lithuania; Faculty of Informatics, KTU, Kaunas, Lithuania; Faculty of Informatics, KTU, Kaunas, Lithuania",2018 IEEE Global Engineering Education Conference (EDUCON),24 May 2018,2018,,,1824,1832,"In the context of Computer Science (CS) education, one of the most important goals is the development of computational thinking (CT) and problem solving skills. Computational thinking skills are closely related to the CS concepts and approaches. These skills cover fundamental programming concepts such as task decomposition, abstractions and generalization, data structures and algorithms. On the other hand, CS education challenges, promote the search for new educational tools, methods, activities and resources. Consequently, CS education should be extended by adding the STEM (Science, Technology, Engineering and Mathematics) paradigm principles. The aim of this paper is to show how STEM-driven CS education supports and ensures the development of computational thinking at the high school. We present the already published STEM-driven CS education approach aiming at extending it by introducing a model to assess student achievements, according to the revised Bloom's taxonomy in the connection with CT skills. As a practical implementation, we describe a curriculum of Programming Basics at the high school with respect to STEM-driven aspects and CT skills. We introduce two case studies implemented in the real educational environment. They provide the evidence of availability of our approach.",2165-9567,978-1-5386-2957-4,10.1109/EDUCON.2018.8363456,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8363456,Computational Thinking;STEM;STEM-Driven education;Computer Science education;STEM-driven CS education;Revised Bloom's Taxonomy,Engineering education;Conferences;Three-dimensional displays,,17.0,,56.0,IEEE,24 May 2018,,,IEEE,IEEE Conferences,5,9
Engaging Estonian primary school children in computational thinking through adaptive educational games: A qualitative study,L. Malva; D. Hooshyar; Y. Yang; M. Pedaste,"University of Tartu, Institute of Education, Tartu, Estonia; University of Tartu, Institute of Education, Tartu, Estonia; University of Tartu, Institute of Education, Tartu, Estonia; University of Tartu, Institute of Education, Tartu, Estonia",2020 IEEE 20th International Conference on Advanced Learning Technologies (ICALT),4 Aug 2020,2020,,,188,190,"While computational thinking (CT) has been identified as one of the fundamental 21st century skills that can be applied to different domains, school students usually show negative attitude toward learning CT. Educational games have been applied by several researchers to address related issues faced for promoting CT. Even though such games have shown some success in promoting CT, they fall short when it comes to acquisition of CT skills (they rather promote abstract and conceptual knowledge) and offering adaptivity to each player. To address these issues and improve the existing games, we developed an adaptive game called AutoThinking for teaching both CT concepts and skills, engaging students with individually tailored gameplay and learning. We conducted a qualitative study aimed at understanding the cognitive and affective experiences of Estonian primary school children. The findings showed that AutoThinking is making children feel challenged, happy, and confident, while activating their thinking process during the gameplay. All children perceived the game positively and found it to be a good tool for learning.",2161-377X,978-1-7281-6090-0,10.1109/ICALT49669.2020.00061,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9155816,adaptive educational game;computational thinking;primary school children;qualitative study,Games;Education;Programming profession;Syntactics;Computer languages;Interviews,,7.0,,18.0,IEEE,4 Aug 2020,,,IEEE,IEEE Conferences,5,7
A Computational Thinking Assessment Tool on Text- Based Programming,J. Wang; W. Zhang; X. Zeng; P. Li,"Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China; Faculty of Artificial Intelligence in Education, Central China Normal University, Wuhan, China",2023 IEEE 12th International Conference on Educational and Information Technology (ICEIT),28 Apr 2023,2023,,,326,331,"The assessment of computational thinking (CT) skills based on text-based programming is a necessary part of the implementation of CT education in higher education. However, the current research on CT assessment is mostly single-approach, which is not effective in accurately measuring numerous competencies of CT skills and has the disadvantage of assessment limitation. In order to solve the problem of assessment limitations, this paper defines the content of CT evaluation from the perspective of text-based programming and constructs a multidimensional test method. Different test schemes are selected according to the characteristics of CT skills, and assessment tools are developed by combining the question test, programming test and scale survey, and the assessment tools are used to evaluate and analyze learners' CT skills from qualitative and quantitative perspectives. The results show that the evaluation indicators and test questions designed on text-based programming are more consistent with the evaluation objectives. And the approach of evaluating CT skills from both qualitative and quantitative perspectives can reflect learners' CT skills more comprehensively and accurately.",,978-1-6654-7551-8,10.1109/ICEIT57125.2023.10107885,National Natural Science Foundation of China; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10107885,computational thinking;text-based programming;assessment tool;qualitative analysis;quantitative analysis,Current measurement;Education;Information technology;Programming profession,,,,23.0,IEEE,28 Apr 2023,,,IEEE,IEEE Conferences,5,6
Teacher Practices for Computational Thinking Implementation in Elementary Science,J. Pietros; S. Sweetman; M. Shim,"Education Department, Univeristy of Rhode Island, Kingston, Rhode Island, USA; Education Department, Univeristy of Rhode Island, Kingston, Rhode Island, USA; Education Department, Univeristy of Rhode Island, Kingston, Rhode Island, USA",2022 International Conference on Computational Science and Computational Intelligence (CSCI),25 Aug 2023,2022,,,2059,2065,"Computational thinking (CT) is a key component of computer science and a foundational thinking process in K-12 classrooms. CT can be easily integrated into science lessons with the right policies, programs, and practices in place. This paper explores the current practices of CT in a northeast US state based on survey data collected from teachers. The research uncovers how much teaching time is spent teaching science and the percentage of lessons that have CT concepts and approaches present in the science instruction while describing what these lessons look like. This paper then discusses the next steps for implementation efforts based on the described CT practices in elementary science.",2769-5654,979-8-3503-2028-2,10.1109/CSCI58124.2022.00370,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10216466,Computational thinking;elementary science;teacher practices,Surveys;Computer science;Scientific computing;Education;Computational intelligence,,,,45.0,IEEE,25 Aug 2023,,,IEEE,IEEE Conferences,5,10
A Collaborative Game-Based Learning Framework to Improve Computational Thinking Skills,Â. M. d. Jesus; I. F. Silveira,Universidade Cruzeiro do Sul Instituto Federal de Minas Gerais; Universidade Cruzeiro do Sul Universidade Presbiteriana Mackenzie,2019 International Conference on Virtual Reality and Visualization (ICVRV),6 Oct 2020,2019,,,161,166,"Computational Thinking (CT) can amplify learners' skill sets so that they become excellent problem-solvers. Game-Based Learning and Collaborative Learning are two approaches that may aid in the development of CT skills. This paper describes a framework based on Game and Collaborative Learning which aims to enhance the CT teaching that improves students' social skills in a fun way. The framework stands out by including collaborative learning features defined in the main literature. Also, the strategy was developed specifically to fit the games' dynamics. The approach was evaluated via metacognitive and transactive analysis and by a survey. The results showed evidence that the method is able to stimulate interaction among students to apply problem-solving strategies.",2375-141X,978-1-7281-4752-9,10.1109/ICVRV47840.2019.00038,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9212993,Game Based Learning;Collaborative Learning;Computational Thinking,Games;Collaboration;Collaborative work;Programming;Problem-solving;Education;Cognition,,6.0,,11.0,IEEE,6 Oct 2020,,,IEEE,IEEE Conferences,5,6
Promoting Teaching Self-efficacy in Computational Thinking of School Teachers,M. Zhao; M. Zhao; X. -H. Wang; H. -L. Ma,"School of Education, Shaanxi Normal University, Xi’an, Shaanxi, China; School of Education, Shaanxi Normal University, Xi’an, Shaanxi, China; School of Education, Shaanxi Normal University, Xi’an, Shaanxi, China; School of Education, Shaanxi Normal University, Xi’an, Shaanxi, China",2020 Ninth International Conference of Educational Innovation through Technology (EITT),19 Jan 2021,2020,,,235,239,"Computational Thinking (CT), one of the necessary and fundamental skills for students in the 21st century, is gaining more attention in K-12. The premise of integrating CT with other subjects is to promote school teachers with high self-efficacy in CT. Towards this, we developed a three-week Scratch online professional development(PD) course based on MIT CT framework, then implemented an online training among 84 primary and secondary school teachers from different subjects including Chinese, Mathematics, English, and Computer Science. To examine the effect of its impact on teachers' self-efficacy in CT, a quasi-experiment method of a single group pretest-posttest was conducted, and quantitative and qualitative data were collected from scales, artifacts, and interviews. The results revealed that the online PD course significantly improved teaching self-efficacy in CT of these teachers. The findings indicated that online PD integrated with MIT CT framework through block-based programming was a potential approach to effectively promote teaching self-efficacy in CT for primary and secondary school teachers.",2166-0549,978-1-7281-9171-3,10.1109/EITT50754.2020.00048,Ministry of Education; National Natural Science Foundation of China; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320743,Computational Thinking;teacher professional development;Scratch;teaching self-efficacy,Education;Training;Handheld computers;Programming profession;Tools;Parallel processing;Games,,5.0,,27.0,IEEE,19 Jan 2021,,,IEEE,IEEE Conferences,5,6
Game design workshop to develop computational thinking skills in teenagers with Autism Spectrum Disorders,R. Munoz; T. S. Barcelos; R. Villarroel; I. F. Silveira,"Pontificia Universidad Católica, Valparaíso, Chile; Universidade Presbiteriana Mackenzie, Brasil; Pontificia Universidad Católica, Valparaíso, Chile; Universidade Presbiteriana Mackenzie, Brasil",2016 11th Iberian Conference on Information Systems and Technologies (CISTI),28 Jul 2016,2016,,,1,4,"Computational Thinking (CT) has been described as the use of abstraction, automation and analysis skills for problem solving, thus becoming a set of fundamental skills for the 21st century. Many initiatives have emerged to promote early development of CT skills. However, to date, there are no studies in which CT is developed in minority groups, such as individuals with Autism Spectrum Disorders. In this paper we present the design and evaluation of a Game Design Workshop aimed at teenagers with Autism Spectrum Disorders. An analysis of the artifacts produced by the participants of a pilot offering of the workshop was performed using a rubric for CT skills acquisition. The results showed that the participants, all of them with high-functioning autism and no previous experience with programming, acquired intermediate level skills related to CT.",,978-9-8998-4346-2,10.1109/CISTI.2016.7521416,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7521416,autism spectrum disorders;computational thinking;digital games;scratch,Games;Conferences;Autism;Sprites (computer);Computed tomography;Programming;Buildings,,5.0,,11.0,,28 Jul 2016,,,IEEE,IEEE Conferences,5,7
