document title,authors,author affiliations,publication title,date added to xplore,publication year,volume,issue,start page,end page,abstract,issn,isbns,doi,funding information,pdf link,author keywords,ieee terms,mesh_terms,article citation count,patent citation count,reference count,license,online date,issue date,meeting date,publisher,document identifier,cluster_tfidf,cluster_jaccard
Ubiquitous Computational Thinking,P. B. Henderson,"Butler University, USA",Computer,6 Oct 2009,2009,42.0,10.0,100,102,"The computational thinking view recognizes that underlying computing concepts are integral to our everyday lives and pervasive in many disciplines of study. Computer science, information systems, computer engineering, informatics, software engineering-these are among the smorgasbord of choices available to college students interested in a computing career. The choices for noncomputing-oriented students who want to learn about the field are even more confounding. Indeed, the established term ""computer science"" is not well-defined or well understood, leading to further confusion for students and their parents as well as the general public. These are some factors I view as contributing to the drop in interest in the study of computer science. The student should learn the fundamental concept of computer sciences. Computing education has been too slow moving from the computing = programming model to a more general and understandable model that captures the essence of the discipline for everyone.",1558-0814,,10.1109/MC.2009.334,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5280664,Education;Computational thinking;Mathematical thinking,Ubiquitous computing;Pervasive computing;Computer science;Information systems;Systems engineering and theory;Informatics;Software;Educational institutions;Engineering profession;Computer science education,,19.0,1.0,,IEEE,6 Oct 2009,,,IEEE,IEEE Magazines,10,5
Computational thinking and computer fundamental education,Lina Wang,"Shandong Institute of Business and Technology, Yantai, Shandong, China",2011 International Conference on Computer Science and Service System (CSSS),4 Aug 2011,2011,,,1158,1159,"Computer basic education with computer science, and other subjects crossover study, their status has become unshakable. Current international computer science. Today, an important concept widely concerned over the field of computer science calculation thinking. His definition, characteristics and development and basic computer education inseparable, especially for basic computer course teaching practice in an important role.",,978-1-4244-9763-8,10.1109/CSSS.2011.5974984,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5974984,computer fundamental education;Computational Thinking;teaching model,Computers;Education;Computer science;Computational modeling;Business,,1.0,,,IEEE,4 Aug 2011,,,IEEE,IEEE Conferences,7,5
Research on blended teaching reform based on computational thinking,F. Zhao; S. Liu,"College of Computer and Information Technology, Northeast Petroleum University, Daqing, China; College of Computer and Information Technology, Northeast Petroleum University, Daqing, China",2022 12th International Conference on Information Technology in Medicine and Education (ITME),4 Apr 2023,2022,,,184,188,"The outbreak of COVID-19 has impacted traditional teaching methods in schools, and blended teaching in the post-pandemic has gradually become a hot topic of research in higher education. Computational thinking, as one of the core literacies to be acquired in the 21st century, can help students realize the importance of computers as well as enable them to solve specific problems more effectively when facing real-life situations. The article takes the C language programming course as an example, analyzes the problems faced in teaching in the post-pandemic, introduces the concept of computational thinking and integrates it into all aspects of blended teaching design, pays attention to students' individual differences, and proposes a blended teaching model based on computational thinking and puts it into practice. The results show that this teaching model can improve students' learning performance, exercise students' computational thinking skills, and promote blended teaching reform and students' personalized development.",2474-3828,979-8-3503-1015-3,10.1109/ITME56794.2022.00048,Ministry of Education; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10086259,computional thinking;blended teaching;teaching reform;personalized learning,Computers;Training;COVID-19;Computational modeling;Education;C languages;Problem-solving,,1.0,,6.0,IEEE,4 Apr 2023,,,IEEE,IEEE Conferences,7,5
Teaching Research on Computer Programming based on Cultivation of Computational Thinking,H. Ding,"School of Information Science and Engineering, Yunnan University, Kunming, China",2019 IEEE International Conference on Computer Science and Educational Informatization (CSEI),23 Dec 2019,2019,,,72,75,"Computer programming is one of compulsory courses for science and engineering majors in colleges and universities, and C language is one of the most common programming language. In view of teaching problems of traditional programming course, for example, the concepts are abstract and difficult to understand for students, and students are lack of logical thinking of programming, this paper introduced the concept of computational thinking, analyzed how to integrate computational thinking into teaching contents of computer programming course, and flipped classroom teaching method was discussed too. The teaching practice showed that good teaching effects were achieved.",,978-1-7281-2308-0,10.1109/CSEI47661.2019.8938909,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8938909,computer programming;pedagogy;computational thinking;flipped classroom,Programming profession;Online services;Training;Problem-solving,,2.0,,9.0,IEEE,23 Dec 2019,,,IEEE,IEEE Conferences,7,5
Practical Exploration of Integrating Computational Thinking into University Computer Foundation Education,Z. He; H. Zhao,"College of Information Science and Technology, Jinan University, Guangzhou, China; School of Foreign Language and International Business, Guangdong Mechanical and Electrical Polytechnic, Guangzhou, China","2019 IEEE International Conference on Engineering, Technology and Education (TALE)",15 Oct 2020,2019,,,1,6,"Computational thinking is an important concept that is widely concerned by international computer community, and it is considered as an important way to carry out university computer education reform. This paper firstly analyzes the existing problems in university computer teaching for non-computer majors, and then it discusses a series of teaching practices that integrate computational thinking into university computer teaching, including: (1) Students are divided into different classes according to their computer proficiency; (2) We abandon the concept of “Narrow Instrumentalism”, and teach the most essential knowledge of computer foundation; (3) We propose the “data” as the mainline, and then reconstruct teaching content according to the mainline; (4) We also reconstruct experimental content with the mainline, and separate experimental teaching into a single course. The practices has proved that the teaching methods put forward in this paper yield good results, and it provides a new model for University Computer Foundation teaching, which aims at improving students’ computational thinking.",2470-6698,978-1-7281-2665-4,10.1109/TALE48000.2019.9225879,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9225879,computational thinking;university computer foundation;teaching reform;non-computer major,Education;Software;Instruments;Databases;Programming profession,,,,8.0,IEEE,15 Oct 2020,,,IEEE,IEEE Conferences,7,5
Programming Courses Teaching Method for Ability Enhancement of Computational Thinking,W. Huang; Z. Deng; D. Rongsheng,"Guilin University of Electronic Technology, Guilin, Guangxi, CN; Guilin University of Electronic Technology, Guilin, Guangxi, CN; School of Computer Science and Control, Guilin University of Electronic Technology, Guilin, China",2009 International Association of Computer Science and Information Technology - Spring Conference,21 Jul 2009,2009,,,182,185,"The essence of computational thinking is thinking about data and ideas, and using and combining these resources to solve problems. The internal requirement of the programming courses is to cultivate the student's the ability to use programming language for problem analysis and problem solving. According to the characteristics of the courses themselves, this paper proposes a course teaching system built on the core of computational thinking ability cultivation and related reform method, which emphasizes the problem solving and algorithm design and determines the relationship between object-oriented method and procedure-oriented method in theoretical teaching, and designs multi-layer experiments and project-based experiment organization. This teaching strategy proves effective through teaching practice.",,978-0-7695-3653-8,10.1109/IACSIT-SC.2009.52,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5169335,Programming;Computational thinking;methodology,Education;Programming profession;Computer science;Computer languages;Problem-solving;Springs;Algorithm design and analysis;Concrete;Humans;Mathematical programming,,4.0,,8.0,IEEE,21 Jul 2009,,,IEEE,IEEE Conferences,7,5
Analysis of the Curriculum Reform Method Based on the Combination of Computational Thinking and Engineering Thinking,F. Wang; H. Wang,"School of Information Science and Engineering, Shandong Normal University; School of Information Science and Engineering, Shandong Normal University",2019 10th International Conference on Information Technology in Medicine and Education (ITME),23 Jan 2020,2019,,,284,287,"The software design pattern is an important core course for software engineering. However, the traditional classroom teaching method only focuses on the teaching of technical knowledge, but ignores the importance of thinking ability. In order to develop students' ""computational thinking"" and ""engineering thinking"" ability to combine the Exploration curriculum reform teaching methods paper from the main body, teaching content, teaching methods and evaluation of the four aspects of the course, presents a concrete and feasible teaching development program that combines ""computational thinking"" with ""engineering thinking"".",2474-3828,978-1-7281-3918-0,10.1109/ITME.2019.00071,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8964976,"computational thinking, Engineering thinking, Software Development, Design pattern, programming, Education Mode Research,",Education;Software design;Knowledge engineering;Computational efficiency;Information technology;Computer science,,1.0,,10.0,IEEE,23 Jan 2020,,,IEEE,IEEE Conferences,7,5
Cultivating Computational Thinking Among Students Of Liberal Art In Basic Computer Courses,L. Chen; J. Xia; J. Tao,"Xianda College of Economics and Humanities, Shanghai International Studies University, Shanghai, P. R. China; Xianda College of Economics and Humanities, Shanghai International Studies University, Shanghai, P. R. China; Xianda College of Economics and Humanities, Shanghai International Studies University, Shanghai, P. R. China",2018 5th International Conference on Systems and Informatics (ICSAI),3 Jan 2019,2018,,,544,548,"With the concept of Computational Thinking proposed, how to cultivate students' Computational Thinking in basic computer courses has become the focus of basic computer education reform in recent years. Computational Thinking has gradually been recognized by computer educators and has become an important goal of basic computer education. According to the author's experience, the paper analyzes the reasons why students of literal arts also need to acquire Computational Thinking after summarizing the current research status of Computational Thinking at home and abroad. Regarding the cultivation of Computational Thinking ability as a higher level than knowledge learning and skill training, the paper puts forward some improving suggestions on how to cultivate Computational Thinking among students of liberal arts.",,978-1-7281-0120-0,10.1109/ICSAI.2018.8599435,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599435,Computational Thinking;Computer Foundation;Students of Liberal Art;Educational Reform,Art;Computer science;Writing;Software;Economics;Training,,,,8.0,IEEE,3 Jan 2019,,,IEEE,IEEE Conferences,7,5
Curriculum Design for Computational Thinking Training Based on Concept Map,C. Weiwei; L. Zhigang; B. Aihua; T. Yanqin,"Institute of Command Information System, PLA Univ. of Sci. and Tech., Nanjing, China; Institute of Command Information System, PLA Univ. of Sci. and Tech., Nanjing, China; Institute of Command Information System, PLA Univ. of Sci. and Tech., Nanjing, China; Institute of Command Information System, PLA Univ. of Sci. and Tech., Nanjing, China",2015 7th International Conference on Information Technology in Medicine and Education (ITME),10 Mar 2016,2015,,,413,416,"This paper mainly studies the features of problem theory, analyses the relationship between the problems and Bloom's taxonomy to train computational thinking, brings a method to construct problems using concept map. Then an instance of ""data structure"" curriculum is given, Our experience shows it is an effective way using the concept map to constructive teaching problems.",,978-1-4673-8302-8,10.1109/ITME.2015.58,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7429178,computational thinking;concept map;problem-based teaching methods;data structure curriculum,Training;Taxonomy;Binary trees;Cognition;Problem-solving,,2.0,,6.0,IEEE,10 Mar 2016,,,IEEE,IEEE Conferences,4,5
Research on the Development of Secondary Vocational Students' Computational Thinking Based on Gamiflcation Teaching : —Taking the Secondary Vocational Information Technology Course as an Example,X. Ren; T. Cai; H. Wang; D. Yang,"College of Computer Science & Engineering, Northwest Normal University, Lanzhou, China; College of Computer Science & Engineering, Northwest Normal University, Lanzhou, China; College of Computer Science & Engineering, Northwest Normal University, Lanzhou, China; College of Computer Science & Engineering, Northwest Normal University, Lanzhou, China",2021 2nd International Conference on Information Science and Education (ICISE-IE),29 Mar 2022,2021,,,331,334,"Current information technology courses have problems such as insufficient attention from students, unclear training goals and single teaching methods. Traditional teaching can no longer meet the needs of modern education, and the teaching reform of information technology courses is imperative. Therefore, this article proposes to apply gamification teaching to information technology courses to increase students’ interest in learning and cultivate students’ computational thinking, that is, the ability to use the basic concepts of computer science to solve complex problems. This article takes the secondary vocational information technology course as an example to study the specific application of gamification teaching, and proposes a case of “Gobang Game” to provide a reference for the implementation of gamification teaching.",,978-1-6654-3829-2,10.1109/ICISE-IE53922.2021.00083,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9742585,Secondary Vocational Education;Information Technology Course;Gamification Teaching;Computational Thinking,Training;Computer science;Information science;Education;Information technology;Optimization,,1.0,,6.0,IEEE,29 Mar 2022,,,IEEE,IEEE Conferences,7,5
The Reform and Practice of College Computer Basic Courses Towards Computational Thinking and Empowerment Education Under the Background of New Liberal Arts,S. Zhang; X. Fang; F. Yuan; T. Zhou,"School of Information Engineering, Shandong Management University, Jinan, China; School of Information Engineering, Shandong Management University, Jinan, China; School of Information Engineering, Shandong Management University, Jinan, China; School of Information Engineering, Shandong Management University, Jinan, China",2023 13th International Conference on Information Technology in Medicine and Education (ITME),25 Apr 2024,2023,,,220,223,"Research purpose of the article is to explore new ideas for the reform of university computer basic courses. The proposed method starts with the background of the construction of new liberal arts and the demand for computational thinking and empowerment education. It aims at the current teaching status of college computer basic courses in application-oriented local undergraduate universities, and deeply analyzes the new situation faced by the reform of college computer basic courses. The result is to explore the path and methods of computer basic course reform in liberal arts universities from three aspects: setting course modules, reconstructing teaching content, and reforming teaching methods. The conclusion is a new idea for the reform of computer basic courses in universities.",2474-3828,979-8-3503-1915-6,10.1109/ITME60234.2023.00053,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10505486,College Computer;Basic courses;New liberal arts;Computational thinking;Empowerment education,Technological innovation;Career development;Art;Correlation;Education;Organizations;Information technology,,,,6.0,IEEE,25 Apr 2024,,,IEEE,IEEE Conferences,7,5
A Computational-thinking-oriented Progressive Teaching Mode for Python Course,H. Ren; L. Yang; L. Jiang; Y. Bai; W. Lu; J. Chang,"Zhejiang Normal University Library, Jinhua, P.R.China; School of Medicine Information Wannan Medical College, Wuhu, P.R.China; Electronic Commerce College Anhui Business College, Wuhu, P.R.China; School of Medicine Information Wannan Medical College, Wuhu, P.R.China; School of Medicine Information Wannan Medical College, Wuhu, P.R.China; School of Medicine Information Wannan Medical College, Wuhu, P.R.China",2021 IEEE 3rd International Conference on Computer Science and Educational Informatization (CSEI),19 Jul 2021,2021,,,81,84,"The monotonicity of traditional teaching mode and the high demandingness of modern project-oriented teaching method determine that single teaching mode cannot reach adequate teaching performance. In consistence with the teaching characteristics of Python course and the current situation of computational thinking applied in college computer education, this paper proposed the progressive hybrid teaching mode which adopts staged teaching methods for ability enhancement to comprehensively improve students' practical skills in Python programming.",,978-1-7281-8473-9,10.1109/CSEI51395.2021.9477642,Chizhou University; Wannan Medical College; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9477642,Computational thinking;Python;Socratic method;Case analysis method.,Conferences;Computational modeling;Education;Problem-solving;Programming profession;Python,,,,7.0,IEEE,19 Jul 2021,,,IEEE,IEEE Conferences,7,5
Teaching Reform of Software Engineering Course Based on Computational Thinking,X. Dong; J. Jia,"Special Education College Beijing Union University, Beijing, China; Special Education College Beijing Union University, Beijing, China",2020 International Conference on Artificial Intelligence and Computer Engineering (ICAICE),1 Mar 2021,2020,,,399,402,"For students majored in computer science, the ability to have computational thinking is an essential skill. Facilitating computational thinking cannot only help students understand the professional knowledge and principles of computer, but also bring new ideas to addressing complex problems, therefore, many colleges and universities have carried out computer professional curriculum reform based on computational thinking. Due to the high degree of abstraction of computational thinking, traditional teaching methods will cause students to understand computational thinking only at the conceptual level, and cannot realize the flexible use of computational thinking concepts. This study takes the software engineering course as an example to explain how to integrate the concepts of computational thinking into the original courses. The goal is to enable students to understand software engineering contents problems from the perspective of problem-solving.",,978-1-7281-9146-1,10.1109/ICAICE51518.2020.00084,Beijing Union University; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9361128,Computational Thinking;Problem Solving;Software Engineering;Teaching Reform,Computer science;Software design;Education;Software;Problem-solving;Artificial intelligence;Software engineering,,1.0,,8.0,IEEE,1 Mar 2021,,,IEEE,IEEE Conferences,8,5
The uniqueness of Computational thinking,P. Larsson; M. -V. Apiola; M. -J. Laakso,"Department of Future Technologies, University of Turku, Turku, Finland; Department of Future Technologies, University of Turku, Turku, Finland; Department of Future Technologies, University of Turku, Turku, Finland","2019 42nd International Convention on Information and Communication Technology, Electronics and Microelectronics (MIPRO)",11 Jul 2019,2019,,,687,692,"The concept of computational thinking is timely. It is widely agreed that in order to benefit and thrive in a digital world, more than digital literacy is required. Computational thinking promises understanding of information technology and its utilization without necessarily knowing how to write code. According to many authors, skills in computational thinking include the ability to evaluate and design solutions to problems. However, the vision for computational thinking, laid out by a number of scholars, is even bigger than this. It proposes that thinking habits from computer science are beneficial for any kind of problem solving and that those thinking habits form a central part of modern sciences. It might be that components of computational thinking are indeed useful in problem solving and that they play an important part in other sciences. However, computer science combines three types of thinking traditions: theoretical (mathematical) tradition, engineering tradition and scientific tradition, and it is important to differentiate between what is an aspect in one or more of these traditions and what is unique for computer science. This clarification will support the application and teaching of computational thinking. This paper explores the uniqueness of computational thinking and its roots in theoretical, engineering and scientific traditions of computing.",2623-8764,978-953-233-098-4,10.23919/MIPRO.2019.8756712,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8756712,Computational thinking;Computer science education;CSER;Computational ideas;History of computational thinking;Disciplinary ways of thinking and practicing,,,2.0,,35.0,,11 Jul 2019,,,IEEE,IEEE Conferences,10,5
